Timestamp,PPoly,PBayse,SNews,OBrent,XOfficial,XParallel,XSpread,MGDP,MCPI,MRes,MDebt
2021-02-15,0.250678820265975,0.250678820265975,-2.608453860894552,63.58,380.6499938964844,381.0,0.350006103515625,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-16,0.0009052396213,0.0009052396213,-2.1271923075570407,63.96,380.6499938964844,381.0,0.350006103515625,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-17,0.00089014238645,0.00089014238645,-2.917125457098135,65.02,376.0,381.0,5.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-18,0.0008750451516,0.0008750451516,-2.9499478620091244,64.09,376.0,381.0,5.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-19,0.00085994791675,0.00085994791675,-2.468028572209776,62.84,375.0,381.0,6.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-20,0.0008448506819,0.0008448506819,-2.5596412760759284,62.84,375.0,381.0,6.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-21,0.00082975344705,0.00082975344705,-3.272288524570296,62.84,375.0,381.0,6.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-22,0.0008146562122,0.0008146562122,-3.005103228224254,64.73,376.0,381.0,5.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-23,0.00079955897735,0.00079955897735,-2.843592033962392,65.16,376.0,381.0,5.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-24,0.0007844617425,0.0007844617425,-2.8137800884360327,66.85,375.0,381.0,6.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-25,0.00076936450765,0.00076936450765,-2.775479076694185,66.69,375.0,381.0,6.0,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-26,0.0007542672728,0.0007542672728,-3.605115959977292,65.86,380.5799865722656,381.0,0.420013427734375,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-27,0.00073917003795,0.00073917003795,-3.873173717106961,65.86,380.5799865722656,381.0,0.420013427734375,22680.693,263.579,41727503547.2316,15.1109687776838
2021-02-28,0.0007240728031,0.0007240728031,-2.9624986786972207,65.86,380.5799865722656,381.0,0.420013427734375,22680.693,263.579,41727503547.2316,15.1109687776838
2021-03-01,0.00070897556825,0.00070897556825,-2.777443155296988,64.56,380.5799865722656,381.0,0.420013427734375,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-02,0.0006938783334,0.0006938783334,-3.484652907926291,63.17,376.0,381.0,5.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-03,0.00067878109855,0.00067878109855,-3.281518899119785,64.7,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-04,0.0006636838637,0.0006636838637,-2.9605387580260207,67.32,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-05,0.00064858662885,0.00064858662885,-2.121758554688701,69.95,379.5,381.0,1.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-06,0.000633489394,0.000633489394,-1.7791086284646314,69.95,379.5,381.0,1.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-07,0.00061839215915,0.00061839215915,-2.3104902903708826,69.95,379.5,381.0,1.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-08,0.0006032949243,0.0006032949243,-1.682469394034842,68.0,376.0,381.0,5.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-09,0.00058819768945,0.00058819768945,-4.606735908373524,67.03,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-10,0.0005731004546,0.0005731004546,-2.72030386466189,67.53,379.5,381.0,1.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-11,0.0005580032197499,0.0005580032197499,-2.0295293302232467,69.34,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-12,0.0005429059849,0.0005429059849,-2.5967993369541924,68.87,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-13,0.00052780875005,0.00052780875005,-2.811312891104365,68.87,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-14,0.0005127115152,0.0005127115152,-2.455367745820799,68.87,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-15,0.00049761428035,0.00049761428035,-2.8717976329190447,68.78,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-16,0.0004825170455,0.0004825170455,-2.694543140426059,67.95,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-17,0.00046741981065,0.00046741981065,-2.2807697377091825,67.73,376.0,381.0,5.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-18,0.0004523225758,0.0004523225758,-2.3792768719553896,62.11,380.58599853515625,381.0,0.41400146484375,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-19,0.00043722534095,0.00043722534095,-2.459714973356037,64.0,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-20,0.0004221281061,0.0004221281061,-2.392316733163053,64.0,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-21,0.00040703087125,0.00040703087125,-2.0291838248274647,64.0,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-22,0.0003919336364,0.0003919336364,-3.960270249113624,63.89,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-23,0.00037683640155,0.00037683640155,-2.665896012073115,59.96,378.0,381.0,3.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-24,0.0003617391666999,0.0003617391666999,-1.920137492190756,63.7,379.0,381.0,2.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-25,0.00034664193185,0.00034664193185,-2.3117428720522355,61.21,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-26,0.000331544697,0.000331544697,-1.55781377505075,63.77,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-27,0.00031644746215,0.00031644746215,-1.927856535939649,63.77,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-28,0.0003013502273,0.0003013502273,-1.4025560376221913,63.77,380.5,381.0,0.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-29,0.0002862529924499,0.0002862529924499,-1.5812332937515796,64.06,380.5499877929688,381.0,0.45001220703119316,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-30,0.0002711557576,0.0002711557576,-1.460509292348522,63.28,379.5,381.0,1.5,22680.693,264.961,41727503547.2316,15.1109687776838
2021-03-31,0.00025605852275,0.00025605852275,-1.7260422052279405,63.52,380.0,381.0,1.0,22680.693,264.961,41727503547.2316,15.1109687776838
2021-04-01,0.0002409612879,0.0002409612879,-2.3373873883421004,63.85,381.0,381.0,0.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-02,0.00022586405305,0.00022586405305,-2.136778133404204,63.85,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-03,0.0002107668181999,0.0002107668181999,-2.107708782971799,63.85,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-04,0.00019566958335,0.00019566958335,-2.0834014640511564,63.85,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-05,0.0001805723484999,0.0001805723484999,-2.7547341921186512,63.85,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-06,0.00016547511365,0.00016547511365,-2.6694031691620457,61.47,408.8599853515625,381.0,-27.8599853515625,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-07,0.0001503778788,0.0001503778788,-2.240653781192592,61.86,380.75,381.0,0.25,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-08,0.0001352806439499,0.0001352806439499,-2.3622323220193944,62.09,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-09,0.0001201834091,0.0001201834091,-2.7570907267855453,61.89,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-10,0.0001050861742499,0.0001050861742499,-2.4240791780593858,61.89,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-11,8.99889394e-05,8.99889394e-05,-2.2902441063298715,61.89,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-12,7.489170455000005e-05,7.489170455000005e-05,-2.147069535422676,62.38,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-13,5.979446969999998e-05,5.979446969999998e-05,-2.0985775542714564,62.83,380.0,381.0,1.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-14,4.4697234850000025e-05,4.4697234850000025e-05,-2.5658051557892554,66.11,381.5,381.0,-0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-15,2.96e-05,2.96e-05,-2.1705352828712394,66.13,380.0,381.0,1.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-16,0.0118027818538813,0.0118027818538813,-2.2917674773617565,65.98,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-17,0.0235759637077626,0.0235759637077626,-2.111535797086081,65.98,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-18,0.035349145561644,0.035349145561644,-2.252685977524541,65.98,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-19,0.0471223274155253,0.0471223274155253,-2.7614930070620978,66.54,410.5299987792969,381.0,-29.529998779296875,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-20,0.0588955092694066,0.0588955092694066,-2.4775315582370245,65.34,379.5,381.0,1.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-21,0.070668691123288,0.070668691123288,-2.5469847545765685,64.02,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-22,0.0824418729771693,0.0824418729771693,-2.527908430442387,65.07,380.0,381.0,1.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-23,0.0942150548310506,0.0942150548310506,-3.0332239397147687,65.75,378.0,381.0,3.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-24,0.105988236684932,0.105988236684932,-3.892601576298542,65.75,378.0,381.0,3.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-25,0.1177614185388133,0.1177614185388133,-3.834377024546314,65.75,378.0,381.0,3.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-26,0.1295346003926946,0.1295346003926946,-3.795174628289129,65.5,380.5499877929688,381.0,0.45001220703119316,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-27,0.141307782246576,0.141307782246576,-3.74710059811118,66.25,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-28,0.1530809641004573,0.1530809641004573,-3.161539422986251,67.08,379.0,381.0,2.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-29,0.1648541459543386,0.1648541459543386,-2.820282259559607,68.26,376.0,381.0,5.0,23425.91,266.614,41727503547.2316,15.1109687776838
2021-04-30,0.17662732780822,0.17662732780822,-2.675707853213112,67.73,380.5,381.0,0.5,23425.91,266.614,41727503547.2316,15.1109687776838
2021-05-01,0.1884005096621013,0.1884005096621013,-2.8434603861596424,67.73,380.5,410.0,29.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-02,0.2001736915159826,0.2001736915159826,-3.09002278855087,67.73,380.5,410.0,29.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-03,0.211946873369864,0.211946873369864,-2.9541340861747747,67.73,410.2900085449219,410.0,-0.290008544921875,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-04,0.2237200552237453,0.2237200552237453,-3.106816402278639,68.91,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-05,0.2354932370776266,0.2354932370776266,-2.848336924749816,69.71,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-06,0.247266418931508,0.247266418931508,-2.086386564520448,68.62,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-07,0.2590396007853894,0.2590396007853894,-2.40626238595446,68.73,380.5,410.0,29.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-08,0.2708127826392707,0.2708127826392707,-3.536061503837839,68.73,380.5,410.0,29.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-09,0.282585964493152,0.282585964493152,-3.1543915221799974,68.73,380.5,410.0,29.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-10,0.2943591463470333,0.2943591463470333,-3.0001462351734025,68.61,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-11,0.3061323282009147,0.3061323282009147,-2.5085577065418883,68.83,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-12,0.317905510054796,0.317905510054796,-1.725981477513672,69.62,380.0,410.0,30.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-13,1.15e-07,1.15e-07,-1.6356031765940602,67.36,408.1600036621094,410.0,1.839996337890625,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-14,1.15e-07,1.15e-07,-1.8792312154666475,69.24,376.0,410.0,34.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-15,1.15e-07,1.15e-07,-2.4998655813394186,69.24,376.0,410.0,34.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-16,1.15e-07,1.15e-07,-2.5074927624758634,69.24,376.0,410.0,34.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-17,1.15e-07,1.15e-07,-2.9090998502648007,69.62,412.5,410.0,-2.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-18,2.83e-07,2.83e-07,-2.683031622322873,69.01,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-19,2.645e-07,2.645e-07,-2.8758851365710933,66.88,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-20,2.46e-07,2.46e-07,-2.228388840453884,65.18,412.0,410.0,-2.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-21,0.0454547501227272,0.0454547501227272,-2.3125297143706947,66.72,412.0,410.0,-2.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-22,0.0909092542454545,0.0909092542454545,-3.043428040760749,66.72,412.0,410.0,-2.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-23,0.1363637583681818,0.1363637583681818,-2.5658547671390006,66.72,412.0,410.0,-2.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-24,0.181818262490909,0.181818262490909,-2.6755019519265444,68.59,412.2000122070313,410.0,-2.200012207031307,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-25,0.2272727666136363,0.2272727666136363,-2.8643594014971514,68.8,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-26,0.2727272707363635,0.2727272707363635,-1.986817014649389,68.93,409.0,410.0,1.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-27,0.3181817748590908,0.3181817748590908,-2.3202760175454777,69.43,409.0,410.0,1.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-28,0.3636362789818181,0.3636362789818181,-2.0548687103752923,69.36,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-29,0.4090907831045454,0.4090907831045454,-2.479744389446912,69.36,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-30,0.4545452872272726,0.4545452872272726,-3.380294122913088,69.36,410.0,410.0,0.0,23425.91,268.383,41727503547.2316,15.1109687776838
2021-05-31,0.4999997913499999,0.4999997913499999,-3.7463009504261993,69.36,412.5,410.0,-2.5,23425.91,268.383,41727503547.2316,15.1109687776838
2021-06-01,0.5454542954727272,0.5454542954727272,-3.138198337200385,70.03,412.5,410.15,-2.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-02,0.5909087995954545,0.5909087995954545,-3.356565137573769,70.6,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-03,0.6363633037181817,0.6363633037181817,-3.2619177273896995,70.71,412.5,410.15,-2.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-04,0.6818178078409091,0.6818178078409091,-2.8340180903242658,71.3,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-05,0.7272723119636363,0.7272723119636363,-3.67137103717826,71.3,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-06,0.7727268160863635,0.7727268160863635,-3.8166124259407295,71.3,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-07,0.8181813202090908,0.8181813202090908,-3.351555780728257,70.89,412.0499877929688,410.15,-1.8999877929688296,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-08,0.8636358243318181,0.8636358243318181,-2.7974180911926902,71.39,412.0400085449219,410.15,-1.8900085449218977,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-09,0.9090903284545454,0.9090903284545454,-2.9375079011845786,71.31,411.5,410.15,-1.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-10,0.9545448325772726,0.9545448325772726,-2.570955603426361,71.65,412.0400085449219,410.15,-1.8900085449218977,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-11,0.9999993367,0.9999993367,-2.7445465038351533,72.05,411.5,410.15,-1.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-12,0.9090903130272726,0.9090903130272726,-3.520418615964878,72.05,411.5,410.15,-1.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-13,0.8181812893545454,0.8181812893545454,-2.583137316533447,72.05,411.5,410.15,-1.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-14,0.727272265681818,0.727272265681818,-2.4144696082582104,72.27,411.5,410.15,-1.3500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-15,0.6363632420090908,0.6363632420090908,-2.684602862208018,73.38,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-16,0.5454542183363635,0.5454542183363635,-2.613703279766449,73.88,412.0,410.15,-1.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-17,0.4545451946636363,0.4545451946636363,-2.5098622212797768,72.92,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-18,0.363636170990909,0.363636170990909,-2.780684133319584,73.1,409.5,410.15,0.6499999999999773,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-19,0.2727271473181818,0.2727271473181818,-1.8917872020809352,73.1,409.5,410.15,0.6499999999999773,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-20,0.1818181236454545,0.1818181236454545,-2.520576271737844,73.1,409.5,410.15,0.6499999999999773,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-21,0.0909090999727273,0.0909090999727273,-2.43996428762855,74.49,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-22,7.63e-08,7.63e-08,-2.7037225310739474,74.92,410.5,410.15,-0.35000000000002274,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-23,7.842954545454547e-08,7.842954545454547e-08,-2.618296010477146,75.22,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-24,8.05590909090909e-08,8.05590909090909e-08,-2.57480464045668,75.95,411.0,410.15,-0.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-25,8.268863636363636e-08,8.268863636363636e-08,-1.921509128726017,76.45,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-26,8.481818181818182e-08,8.481818181818182e-08,-2.33590350781282,76.45,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-27,8.694772727272729e-08,8.694772727272729e-08,-1.8945301756460768,76.45,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-28,8.907727272727272e-08,8.907727272727272e-08,-1.8752169972501933,74.78,409.6799926757813,410.15,0.4700073242186704,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-29,9.120681818181818e-08,9.120681818181818e-08,-2.308042854155292,75.38,410.0,410.15,0.14999999999997726,23425.91,270.654,41727503547.2316,15.1109687776838
2021-06-30,9.333636363636365e-08,9.333636363636365e-08,-2.271631347649035,76.94,411.0,410.15,-0.8500000000000227,23425.91,270.654,41727503547.2316,15.1109687776838
2021-07-01,9.546590909090909e-08,9.546590909090909e-08,-2.422760464029489,76.69,411.0,410.1,-0.8999999999999773,23982.379,271.903,41727503547.2316,15.1109687776838
2021-07-02,9.759545454545454e-08,9.759545454545454e-08,-2.569438220931368,77.51,409.0,410.1,1.1000000000000227,23982.379,271.903,41727503547.2316,15.1109687776838
2021-07-03,9.9725e-08,9.9725e-08,-2.887799155699573,77.51,409.0,410.1,1.1000000000000227,23982.379,271.903,41727503547.2316,15.1109687776838
2021-07-04,1.0185454545454549e-07,1.0185454545454549e-07,-2.168539811090907,77.51,409.0,410.1,1.1000000000000227,23982.379,271.903,41727503547.2316,15.1109687776838
2021-07-05,1.039840909090909e-07,1.039840909090909e-07,-2.960136373228707,78.34,411.0,410.1,-0.8999999999999773,23982.379,271.903,41727503547.2316,15.1109687776838
