date,sgoldstein,snews_gdelt,snews_momentum
2021-01-30,0.0709999999999997,-2.3265827580897342,0.2542163902070742
2021-01-31,0.3907034287734182,-2.2663941077256893,0.06018865036404497
2021-02-01,0.1972214800961793,-2.3304467389243944,-0.06405263119870508
2021-02-02,0.3628989037758825,-1.9614428343479688,0.3690039045764255
2021-02-03,0.1384266263237521,-2.331831615695343,-0.3703887813473741
2021-02-04,0.0330002775464888,-2.382089473947955,-0.050257858252611864
2021-02-05,-0.1225535375440498,-2.684404130715208,-0.302314656767253
2021-02-06,-0.09020074855393,-2.303653278992824,0.38075085172238365
2021-02-07,-0.2294661190965084,-2.1110836909727624,0.19256958802006174
2021-02-08,-0.2307033480404878,-3.004340382447739,-0.8932566914749764
2021-02-09,-0.0610723192019948,-2.169284865019033,0.8350555174287058
2021-02-10,0.0997957330912391,-2.03695830517852,0.132326559840513
2021-02-11,-0.0891079349433221,-2.6869414825974776,-0.6499831774189575
2021-02-12,0.2190341711380967,-1.9528682569561169,0.7340732256413607
2021-02-13,-0.7309698996655518,-3.3145474299509976,-1.3616791729948807
2021-02-14,-0.4646854160626275,-3.0945768008914727,0.2199706290595249
2021-02-15,-0.1949785116489475,-2.608453860894552,0.4861229399969207
2021-02-16,0.3411184964473974,-2.1271923075570407,0.4812615533375113
2021-02-17,-0.5982736842105262,-2.917125457098135,-0.7899331495410942
2021-02-18,-0.3604110207768738,-2.9499478620091244,-0.03282240491098953
2021-02-19,-0.0552482094344284,-2.468028572209776,0.4819192897993485
2021-02-20,0.063723211980377,-2.5596412760759284,-0.0916127038661525
2021-02-21,-0.550753512132824,-3.272288524570296,-0.7126472484943678
2021-02-22,-0.2682782212086656,-3.005103228224254,0.2671852963460424
2021-02-23,0.2148907712884522,-2.843592033962392,0.16151119426186167
2021-02-24,-0.4618324125230184,-2.8137800884360327,0.029811945526359462
2021-02-25,-0.5658630665380913,-2.7754790766941855,0.03830101174184719
2021-02-26,-0.7487049905243199,-3.605115959977292,-0.8296368832831065
2021-02-27,-0.8755205923183726,-3.873173717106961,-0.26805775712966895
2021-02-28,0.0681805279591255,-2.9624986786972207,0.9106750384097402
2021-03-01,-0.1030447911424263,-2.777443155296988,0.18505552340023268
2021-03-02,-0.3220517737296259,-3.484652907926291,-0.7072097526293031
2021-03-03,-0.1217007534983853,-3.2815188991197854,0.20313400880650567
2021-03-04,-0.070416994492526,-2.9605387580260207,0.3209801410937647
2021-03-05,0.0142604074402131,-2.121758554688701,0.8387802033373197
2021-03-06,0.2142622950819676,-1.7791086284646314,0.34264992622406965
2021-03-07,-0.2691570881226054,-2.3104902903708826,-0.5313816619062512
2021-03-08,0.0495928110081436,-1.682469394034842,0.6280208963360405
2021-03-09,-0.3971428571428571,-4.606735908373524,-2.924266514338682
2021-03-10,-0.2288888888888888,-2.72030386466189,1.8864320437116344
2021-03-11,0.1424429047985629,-2.0295293302232467,0.6907745344386433
2021-03-12,-0.2091006711409397,-2.5967993369541924,-0.5672700067309457
2021-03-13,-0.38586456278764,-2.8113128911043654,-0.21451355415017304
2021-03-14,-0.2638182973316388,-2.455367745820799,0.35594514528356624
2021-03-15,-0.6854075032341528,-2.8717976329190447,-0.41642988709824547
2021-03-16,-0.1013281249999999,-2.694543140426059,0.17725449249298553
2021-03-17,-0.0415769712140177,-2.2807697377091825,0.4137734027168767
2021-03-18,-0.0940689655172412,-2.3792768719553896,-0.09850713424620716
2021-03-19,-0.3798832116788323,-2.459714973356037,-0.08043810140064744
2021-03-20,-0.1585197234648234,-2.392316733163053,0.06739824019298402
2021-03-21,-0.2590614886731397,-2.0291838248274647,0.3631329083355883
2021-03-22,-1.7243589743589745,-3.960270249113624,-1.9310864242861592
2021-03-23,-0.3654313667358434,-2.665896012073115,1.294374237040509
2021-03-24,0.0730480046269526,-1.920137492190756,0.7457585198823591
2021-03-25,0.1356873002034292,-2.3117428720522355,-0.3916053798614796
2021-03-26,0.3527085927770853,-1.55781377505075,0.7539290970014856
2021-03-27,0.2501043841336117,-1.9278565359396491,-0.3700427608888992
2021-03-28,0.1436026936026937,-1.4025560376221913,0.5253004983174578
2021-03-29,0.168629100084104,-1.5812332937515796,-0.17867725612938834
2021-03-30,0.2509911558401963,-1.460509292348522,0.12072400140305772
2021-03-31,0.168772032902467,-1.7260422052279405,-0.2655329128794186
2021-04-01,-0.33820816864295,-2.3373873883421004,-0.6113451831141599
2021-04-02,-0.0787090853472004,-2.136778133404204,0.20060925493789616
2021-04-03,0.0869227927595126,-2.107708782971799,0.029069350432405106
2021-04-04,0.1474866310160424,-2.0834014640511564,0.02430731892064264
2021-04-05,-0.2170683300255173,-2.7547341921186512,-0.6713327280674948
2021-04-06,0.1780049059689293,-2.6694031691620457,0.08533102295660555
2021-04-07,0.1798771978788717,-2.240653781192592,0.4287493879694537
2021-04-08,0.2076077265973254,-2.3622323220193944,-0.12157854082680242
2021-04-09,-0.0621254946297345,-2.7570907267855453,-0.39485840476615097
2021-04-10,0.0001982553528952,-2.4240791780593858,0.33301154872615957
2021-04-11,-0.0688897455666928,-2.2902441063298715,0.13383507172951425
2021-04-12,-0.2480615187439919,-2.147069535422676,0.14317457090719543
2021-04-13,0.0149362477231328,-2.0985775542714564,0.048491981151219665
2021-04-14,-0.2645055664702031,-2.5658051557892554,-0.46722760151779896
2021-04-15,0.1102895871842264,-2.1705352828712394,0.39526987291801596
2021-04-16,0.0725333333333333,-2.2917674773617565,-0.12123219449051703
2021-04-17,-0.1243678160919541,-2.111535797086081,0.18023168027567538
2021-04-18,0.0382309941520468,-2.252685977524541,-0.14115018043845984
2021-04-19,-0.2458103798202374,-2.7614930070620978,-0.5088070295375569
2021-04-20,0.0191919191919189,-2.4775315582370245,0.28396144882507324
2021-04-21,-0.2398414562536708,-2.5469847545765685,-0.06945319633954394
2021-04-22,-0.2837125748502995,-2.527908430442387,0.019076324134181366
2021-04-23,-0.356957746478874,-3.0332239397147687,-0.5053155092723816
2021-04-24,-1.1386380189366376,-3.892601576298542,-0.8593776365837735
2021-04-25,-1.4587385019710892,-3.8343770245463142,0.05822455175222796
2021-04-26,-1.1527579162410613,-3.795174628289129,0.039202396257185246
2021-04-27,-0.8216286184984669,-3.74710059811118,0.0480740301779492
2021-04-28,-0.5181966449207825,-3.161539422986251,0.585561175124929
2021-04-29,-0.1012490440989041,-2.820282259559607,0.3412571634266439
2021-04-30,-0.0562880886426588,-2.675707853213112,0.14457440634649465
2021-05-01,-0.1753754693366713,-2.8434603861596424,-0.16775253294653014
2021-05-02,-0.527141057934509,-3.09002278855087,-0.24656240239122784
2021-05-03,-0.684241305016928,-2.9541340861747747,0.13588870237609552
2021-05-04,-0.4228350652811079,-3.106816402278639,-0.1526823161038644
2021-05-05,-0.281203774547309,-2.848336924749816,0.25847947752882305
2021-05-06,0.0821334887787814,-2.086386564520448,0.7619503602293682
2021-05-07,-0.0485145659071243,-2.40626238595446,-0.31987582143401205
2021-05-08,-0.4251114413075792,-3.536061503837839,-1.1297991178833793
2021-05-09,-0.6936700103770321,-3.1543915221799974,0.3816699816578417
2021-05-10,-0.2018835616438353,-3.0001462351734025,0.1542452870065949
2021-05-11,-0.0784990500316657,-2.5085577065418883,0.49158852863151425
2021-05-12,0.1415471923536436,-1.725981477513672,0.7825762290282163
2021-05-13,0.1419288444575126,-1.6356031765940602,0.09037830091961174
2021-05-14,0.2447179806793394,-1.8792312154666473,-0.2436280388725871
2021-05-15,-0.0318504672897196,-2.4998655813394186,-0.6206343658727713
2021-05-16,-0.1509582477754964,-2.5074927624758634,-0.007627181136444783
2021-05-17,-0.305204366590505,-2.9090998502648007,-0.4016070877889373
2021-05-18,0.0671538270993313,-2.683031622322873,0.2260682279419277
2021-05-19,-0.0795325779036826,-2.8758851365710933,-0.1928535142482204
2021-05-20,0.0011186770428014,-2.228388840453884,0.6474962961172093
2021-05-21,-0.181835842642059,-2.3125297143706947,-0.08414087391681058
2021-05-22,-0.3756710254645555,-3.043428040760749,-0.7308983263900544
2021-05-23,0.0516257225433526,-2.5658547671390006,0.4775732736217484
2021-05-24,-0.1792534920998397,-2.6755019519265444,-0.10964718478754376
2021-05-25,-0.2613157894736847,-2.8643594014971514,-0.18885744957060702
2021-05-26,0.1132833422603111,-1.9868170146493895,0.8775423868477619
2021-05-27,0.2910809371671997,-2.3202760175454777,-0.3334590028960882
2021-05-28,0.2481962481962473,-2.0548687103752923,0.26540730717018546
2021-05-29,-0.4977844056241993,-2.479744389446912,-0.4248756790716195
2021-05-30,-1.3091062965470532,-3.380294122913088,-0.9005497334661761
2021-05-31,-1.4344881190317549,-3.7463009504261993,-0.3660068275131114
2021-06-01,-0.8523084245597322,-3.138198337200385,0.6081026132258143
2021-06-02,-1.0085233751425335,-3.356565137573769,-0.21836680037338407
2021-06-03,-0.7048275862068967,-3.2619177273896995,0.09464741018406952
2021-06-04,-0.0520153550863717,-2.8340180903242658,0.42789963706543377
2021-06-05,-0.2724399494311,-3.67137103717826,-0.8373529468539944
2021-06-06,-0.6561097256857858,-3.8166124259407295,-0.14524138876246928
2021-06-07,-0.7331409934771697,-3.351555780728257,0.4650566452124725
2021-06-08,-0.2551794572512401,-2.7974180911926902,0.5541376895355667
2021-06-09,-0.2009665838166252,-2.9375079011845786,-0.14008980999188836
2021-06-10,-0.1123109497882637,-2.570955603426361,0.3665522977582176
2021-06-11,-0.263223880597015,-2.7445465038351533,-0.17359090040879233
2021-06-12,-1.0439373750832768,-3.520418615964878,-0.7758721121297247
2021-06-13,-0.417647058823528,-2.583137316533447,0.9372812994314312
2021-06-14,0.1298630918425553,-2.4144696082582104,0.16866770827523636
2021-06-15,-0.4574285714285719,-2.684602862208018,-0.27013325394980736
2021-06-16,-0.2066644451849384,-2.613703279766449,0.07089958244156902
2021-06-17,-0.2229717411121235,-2.5098622212797768,0.10384105848667202
2021-06-18,-0.2528739495798311,-2.780684133319584,-0.27082191203980743
2021-06-19,0.2870624723083736,-1.8917872020809352,0.888896931238649
2021-06-20,-0.2829961256995265,-2.520576271737844,-0.6287890696569087
2021-06-21,-0.0795169082125606,-2.43996428762855,0.08061198410929382
2021-06-22,0.0746031746031747,-2.7037225310739474,-0.26375824344539733
2021-06-23,0.0853760863050643,-2.618296010477146,0.08542652059680123
2021-06-24,-0.0960606060606063,-2.57480464045668,0.043491370020466213
2021-06-25,0.0427306775621381,-1.921509128726017,0.6532955117306629
2021-06-26,-0.3817586529466783,-2.33590350781282,-0.41439437908680277
2021-06-27,0.185510289794204,-1.8945301756460768,0.441373332166743
2021-06-28,0.0246887966804982,-1.8752169972501933,0.019313178395883535
2021-06-29,0.0443596549435965,-2.3080428541552918,-0.43282585690509845
2021-06-30,-0.0743374797187667,-2.271631347649035,0.036411506506256686
2021-07-01,-0.0201656669522996,-2.422760464029489,-0.1511291163804538
2021-07-02,-0.1819321744086634,-2.5694382209313678,-0.1466777569018789
2021-07-03,-0.3312903225806448,-2.887799155699573,-0.31836093476820526
2021-07-04,-0.3019498607242341,-2.168539811090907,0.7192593446086661
2021-07-05,-0.5919858734039666,-2.960136373228707,-0.7915965621378
2021-07-06,-0.4009167103195383,-2.6583251752487937,0.3018111979799132
2021-07-07,-0.2549425931111728,-2.3931703871702528,0.265154788078541
2021-07-08,-0.1450692041522497,-2.5995536535428734,-0.2063832663726206
2021-07-09,-0.278531073446328,-2.428450686291451,0.17110296725142238
2021-07-10,-0.0911332007952285,-2.291209190947867,0.13724149534358387
2021-07-11,0.2917996289424857,-1.7674788896030889,0.5237303013447783
2021-07-12,0.0985846331600233,-1.91718641762692,-0.14970752802383114
2021-07-13,0.1680701754385962,-2.1000891253038128,-0.18290270767689276
2021-07-14,-0.2530682800345721,-2.419334482520046,-0.31924535721623304
2021-07-15,0.0170212765957442,-2.3569787815840737,0.06235570093597209
2021-07-16,-0.3921189077082615,-2.3876470459902808,-0.03066826440620707
2021-07-17,-0.7679870654810026,-3.0528312203187338,-0.665184174328453
2021-07-18,-0.1226011994002997,-2.2120290448775406,0.8408021754411932
2021-07-19,-0.0172119068670793,-2.0883730332724078,0.12365601160513284
2021-07-20,0.2701883460859332,-1.4283588021907658,0.6600142310816419
2021-07-21,-0.0085210860774119,-1.926280823461588,-0.4979220212708222
2021-07-22,-0.2545426260112004,-2.4870967515299847,-0.5608159280683966
2021-07-23,0.0469148222669349,-2.368888388603067,0.1182083629269175
2021-07-24,-0.0008722958827636,-2.5033366226085336,-0.13444823400546646
2021-07-25,-0.2273391812865498,-2.914762403685893,-0.41142578107735917
2021-07-26,-0.1439460649422126,-3.0517252844599096,-0.13696288077401686
2021-07-27,-0.1675650842266465,-3.000344192758287,0.05138109170162286
2021-07-28,0.1949568124825855,-2.168023025830101,0.8323211669281858
2021-07-29,-0.0089704996989767,-2.1970798482324945,-0.02905682240239349
2021-07-30,0.1030821917808217,-2.029177788498838,0.16790205973365646
2021-07-31,0.1019200830306178,-1.7904439203872822,0.23873386811155584
2021-08-01,-0.3415837299870187,-2.41649842716032,-0.6260545067730376
2021-08-02,0.0211433046202037,-2.337435727093889,0.07906270006643101
2021-08-03,0.3663996948893985,-2.495232332668477,-0.15779660557458808
2021-08-04,0.2768500327439418,-2.5147919211200414,-0.01955958845156447
2021-08-05,0.0614612188365651,-2.5392390194291417,-0.0244470983091003
2021-08-06,-0.3303968600087223,-2.533957190367446,0.005281829061695831
2021-08-07,0.0348988439306359,-1.9591482391736856,0.5748089511937602
2021-08-08,-0.3666360715924739,-2.4822061850587067,-0.5230579458850211
2021-08-09,0.0975294117647059,-1.7691493951290935,0.7130567899296132
2021-08-10,0.4706959706959703,-1.6901762490448775,0.07897314608421602
2021-08-11,0.4254393305439327,-2.011264176078879,-0.3210879270340017
2021-08-12,0.2002331908278275,-2.178815496775243,-0.1675513206963637
2021-08-13,0.5425144380275421,-1.5697877631578037,0.6090277336174392
2021-08-14,0.2263052208835347,-2.3308302055353654,-0.7610424423775617
2021-08-15,0.0326659038901599,-2.182839996486775,0.1479902090485905
2021-08-16,-0.7612577639751543,-3.199633596022784,-1.0167935995360091
2021-08-17,0.40088222320247,-2.418153604673176,0.7814799913496078
2021-08-18,0.3839698492462312,-1.8990125904924595,0.5191410141807167
2021-08-19,0.1057076101468623,-2.539592499007752,-0.6405799085152923
2021-08-20,0.4224496221662469,-2.0986196617126884,0.4409728372950634
2021-08-21,0.1014688368400163,-2.063488785671101,0.03513087604158738
2021-08-22,0.1692991115498515,-1.9656198354393928,0.09786895023170827
2021-08-23,0.3879820627802688,-2.296516562442413,-0.3308967270030203
2021-08-24,-0.3063753367255308,-2.670659014549696,-0.3741424521072827
2021-08-25,-0.2526116373477666,-2.6155199013150847,0.05513911323461107
2021-08-26,-0.2162014757779909,-2.92260161062445,-0.3070817093093652
2021-08-27,0.6141600454029507,-1.9848218852597552,0.9377797253646947
2021-08-28,0.4508725341426401,-1.9397159741426857,0.04510591111706952
2021-08-29,0.154356846473029,-1.9312057910097624,0.008510183132923288
2021-08-30,-0.202999091184489,-2.6283592726244804,-0.697153481614718
2021-08-31,0.1384445843828716,-2.2588976520171924,0.36946162060728804
2021-09-01,0.3023096663815226,-1.8836775807633188,0.3752200712538736
2021-09-02,-0.1985107556536125,-2.528932021475991,-0.6452544407126721
2021-09-03,0.6694121788102761,-1.7828917000554152,0.7460403214205757
2021-09-04,-0.3747937293729366,-2.2497740513883486,-0.46688235133293343
2021-09-05,-0.2552416609938733,-1.859712036598332,0.3900620147900167
2021-09-06,-0.2001895135818069,-2.0716360356940275,-0.2119239990956956
2021-09-07,0.3176321620766073,-1.696008809767395,0.37562722592663245
2021-09-08,0.2476569156489628,-2.031596836464663,-0.3355880266972677
2021-09-09,0.3946099290780135,-1.8104505697414472,0.22114626672321558
2021-09-10,-0.0068502824858754,-1.913380408579627,-0.10292983883817985
2021-09-11,0.0668475802804162,-1.7793956392492665,0.13398476933036063
2021-09-12,0.1343851508120652,-1.4273004403387126,0.35209519891055385
2021-09-13,-0.2672236503856047,-2.785031562062836,-1.3577311217241232
2021-09-14,-0.4478040540540554,-2.828126664305163,-0.043095102242327155
2021-09-15,-0.0727242302543508,-2.2177539742286014,0.6103726900765616
2021-09-16,0.014482970236269,-2.5241206871882653,-0.3063667129596639
2021-09-17,0.1257954156688335,-2.0055861769442145,0.5185345102440508
2021-09-18,-0.1418652423993421,-2.3041036830654664,-0.29851750612125194
2021-09-19,-0.1308400884303611,-2.221491001119161,0.08261268194630533
2021-09-20,0.5179535945226321,-2.021471242752651,0.2000197583665102
2021-09-21,0.4869292436388997,-2.009272931502326,0.012198311250324778
2021-09-22,0.422456747404844,-2.263885595786681,-0.2546126642843549
2021-09-23,0.4716593245227611,-2.235410054393645,0.028475541393035986
2021-09-24,0.1128624535315987,-2.018389897493817,0.217020156899828
2021-09-25,0.073788647900323,-2.069395864787599,-0.05100596729378193
2021-09-26,-0.0491302804401845,-1.5297702468031875,0.5396256179844114
2021-09-27,-0.2360750360750357,-2.9551648319904857,-1.4253945851872982
2021-09-28,-0.6496372767857134,-2.991711462192874,-0.036546630202388464
2021-09-29,0.0061584373304396,-1.993905634141604,0.9978058280512703
2021-09-30,-0.2119309729247243,-2.0478822094302807,-0.05397657528867672
2021-10-01,-0.0045594789166955,-1.8257392865945368,0.22214292283574388
2021-10-02,-0.0118537200504417,-1.7727759768216598,0.052963309772877
2021-10-03,-0.1919599851796962,-2.1530128779506414,-0.3802369011289817
2021-10-04,0.2293032134902959,-2.029268090236103,0.12374478771453834
2021-10-05,0.8261352499183263,-1.4356202171028398,0.5936478731332633
2021-10-06,0.1870104438642301,-1.8808772672888336,-0.4452570501859938
2021-10-07,0.1470705346985212,-2.3216474381497068,-0.4407701708608731
2021-10-08,0.4994575622208041,-2.064780364632086,0.2568670735176206
2021-10-09,0.4556309904153357,-1.8544633547257443,0.21031700990634183
2021-10-10,-0.0618009868421056,-2.192082793741788,-0.33761943901604363
2021-10-11,0.3834586466165412,-1.8428633873219176,0.34921940641987037
2021-10-12,0.3961300813008124,-1.8996193657737128,-0.05675597845179525
2021-10-13,0.6341291704928077,-1.6286456361763106,0.2709737295974022
2021-10-14,0.49794921875,-1.4627921430596929,0.1658534931166178
2021-10-15,0.6310578842315366,-1.1487282608926614,0.3140638821670314
2021-10-16,0.4933460076045626,-1.0117645514231577,0.13696370946950376
2021-10-17,-0.2158398607484763,-1.654802126856906,-0.6430375754337483
2021-10-18,-0.012277814351547,-2.173736054397939,-0.518933927541033
2021-10-19,-0.1214907192575406,-2.222697907857015,-0.04896185345907611
2021-10-20,-0.401301066874838,-2.824977878654588,-0.6022799707975728
2021-10-21,-0.0980870529525924,-2.934708830443288,-0.10973095178870018
2021-10-22,0.0110565110565112,-2.632540365639388,0.3021684648038998
2021-10-23,-0.072680207088809,-2.3001641304404625,0.3323762351989257
2021-10-24,-0.097847358121331,-2.339443410234715,-0.039279279794252275
2021-10-25,-0.0765699596033789,-2.2382216288763117,0.1012217813584031
2021-10-26,0.0974420704182965,-2.283345489800112,-0.045123860923800496
2021-10-27,0.4611570247933873,-1.839396679566772,0.4439488102333402
2021-10-28,0.42300796812749,-1.5810989741517751,0.25829770541499686
2021-10-29,0.5999235181644357,-1.1768423747219487,0.4042565994298264
2021-10-30,0.0223293172690768,-1.2060568531874845,-0.02921447846553571
2021-10-31,0.3367143332224807,-0.9510330537840936,0.2550237994033908
2021-11-01,0.2780693229672824,-1.6386604457912792,-0.6876273920071856
2021-11-02,0.2172892561983473,-2.3476870750684595,-0.7090266292771803
2021-11-03,0.2201605433775853,-2.1098221307584013,0.23786494431005822
2021-11-04,0.3101328903654487,-1.7220521327046314,0.3877699980537699
2021-11-05,0.3381818181818181,-1.85124207836096,-0.12918994565632858
2021-11-06,0.3296687469995198,-1.7371987007702203,0.11404337759073968
2021-11-07,0.7350372736954218,-1.7780807432127952,-0.04088204244257487
2021-11-08,0.4356930902924967,-1.961855498919568,-0.18377475570677282
2021-11-09,0.0461565963532356,-2.286644671719623,-0.3247891728000549
2021-11-10,0.0845010615711254,-1.3473184026890055,0.9393262690306174
2021-11-11,0.0541972550271299,-1.617269150546056,-0.2699507478570504
2021-11-12,0.5626542056074761,-1.2612968864826466,0.3559722640634093
2021-11-13,-0.0191182364729463,-1.6683209330760542,-0.40702404659340763
2021-11-14,-0.4476753349093778,-1.742734006903046,-0.0744130738269917
2021-11-15,0.0509020618556703,-1.8497066356621583,-0.1069726287591124
2021-11-16,0.0151329243353783,-2.753424013772982,-0.9037173781108239
2021-11-17,0.0918349168646073,-2.3149012791455834,0.43852273462739877
2021-11-18,0.5188330444829581,-2.3554384852151458,-0.04053720606956235
2021-11-19,0.645376152245021,-1.713287463900974,0.6421510213141717
2021-11-20,0.511632653061223,-1.414248747906378,0.2990387159945962
2021-11-21,-0.2089752407152685,-2.077508286505259,-0.6632595385988811
2021-11-22,0.4338465622511285,-1.6230261616653123,0.45448212483994666
2021-11-23,0.4004191616766463,-1.9922459187581527,-0.3692197570928404
2021-11-24,0.3617484562885933,-2.192405025666094,-0.20015910690794136
2021-11-25,0.4421722846441954,-1.8024611265234556,0.3899438991426385
2021-11-26,0.3431947840260795,-1.6383098288673543,0.16415129765610126
2021-11-27,0.1665432670060158,-2.3051366627649537,-0.6668268338975993
2021-11-28,-0.3115922417681548,-1.791563681717157,0.5135729810477967
2021-11-29,0.0291820935711879,-2.240553136283064,-0.4489894545659072
2021-11-30,0.2002841806125679,-2.2178112041753977,0.022741932107666507
2021-12-01,0.2890294198515257,-2.193519012196964,0.024292191978433575
2021-12-02,0.5177666470241608,-1.8097019845254143,0.3838170276715498
2021-12-03,-0.0750922509225096,-2.5082878421824537,-0.6985858576570394
2021-12-04,0.0050362610797745,-2.025665845864755,0.48262199631769853
2021-12-05,0.5230648944487872,-1.4754096431769663,0.5502562026877889
2021-12-06,0.7207355516637471,-1.689582086314661,-0.21417244313769457
2021-12-07,0.4783982131461403,-2.04916384781609,-0.35958176150142895
2021-12-08,0.1519867549668871,-2.2995907269697358,-0.2504268791536459
2021-12-09,-0.1999038769625118,-2.3537473909667415,-0.054156663997005694
2021-12-10,-0.078301886792453,-1.8516387660597289,0.5021086249070126
2021-12-11,-0.1499128919860623,-1.801345973023717,0.050292793036011973
2021-12-12,-0.140234702430847,-2.093949946985177,-0.2926039739614599
2021-12-13,0.3971461187214601,-1.4332840183014954,0.6606659286836813
2021-12-14,-0.0019950124688276,-1.6989113875217172,-0.2656273692202218
2021-12-15,0.0750757116898849,-1.8556663501072117,-0.15675496258549448
2021-12-16,0.1475790181573643,-1.7524219431591197,0.103244406948092
2021-12-17,0.402116816934535,-1.249011563222028,0.5034103799370917
2021-12-18,-0.0060317460317462,-1.6394181288023724,-0.39040656558034437
2021-12-19,-0.1504757964418706,-1.7228159889037884,-0.08339786010141603
2021-12-20,0.1727900552486183,-2.0411561270422998,-0.31834013813851136
2021-12-21,-0.0731798171351169,-2.0533747234076647,-0.012218596365364931
2021-12-22,0.3820850583364703,-1.2391578515712345,0.8142168718364302
2021-12-23,0.1869472939511846,-1.407612574538108,-0.16845472296687358
2021-12-24,0.1243490178163544,-1.5982609967556818,-0.19064842221757372
2021-12-25,0.6501405283867346,-0.5984748911500055,0.9997861056056763
2021-12-26,0.153597497393118,-1.3698730067320293,-0.7713981155820238
2021-12-27,0.1355153203342616,-1.7020406760948643,-0.33216766936283504
2021-12-28,-0.1908412764193948,-2.3833129041715,-0.6812722280766357
2021-12-29,0.380252525252525,-1.938891976389987,0.444420927781513
2021-12-30,0.2403897254207263,-1.7980212202612302,0.14087075612875677
2021-12-31,0.0747474747474747,-1.4692232537822087,0.3287979664790215
2022-01-01,0.4926948775055667,-1.3281324711833518,0.141090782598857
2022-01-02,-0.2464185674269711,-1.9176365962749016,-0.5895041250915498
2022-01-03,0.2028169014084504,-1.8159745256899595,0.10166207058494203
2022-01-04,0.2023309132594572,-1.4055298797777829,0.41044464591217666
2022-01-05,0.3875792614696003,-2.1393365786670824,-0.7338066988892995
2022-01-06,0.1212648221343872,-2.1272334319916855,0.012103146675396914
2022-01-07,-0.1706490285241836,-2.150559163450227,-0.023325731458541554
2022-01-08,-0.2026595744680847,-2.5670288403004378,-0.41646967685021075
2022-01-09,-0.4791695264241596,-2.390096835434516,0.17693200486592175
2022-01-10,-0.0079514415781491,-1.6060963010513736,0.7840005343831424
2022-01-11,0.2068847352024925,-1.200041331128934,0.4060549699224396
2022-01-12,0.3820441988950276,-1.4953649717683573,-0.2953236406394233
2022-01-13,0.5417740485465972,-1.5884332680477553,-0.09306829627939806
2022-01-14,0.3699803536345757,-1.7205143821133828,-0.1320811140656275
2022-01-15,0.4748307447232179,-0.9295525519785524,0.7909618301348305
2022-01-16,0.6225563909774425,-0.9755498388088708,-0.04599728683031845
2022-01-17,0.1739627572688654,-1.6018878879197742,-0.6263380491109034
2022-01-18,0.1675469075747044,-1.7487743355458067,-0.14688644762603253
2022-01-19,0.1795580110497233,-2.1126051803327663,-0.3638308447869596
2022-01-20,0.646668854611092,-1.5917923029752097,0.5208128773575567
2022-01-21,0.1683281412253374,-2.093026111399683,-0.5012338084244732
2022-01-22,-0.009742388758782,-1.9056201552611616,0.1874059561385213
2022-01-23,-0.037235996326905,-1.7737757777356882,0.1318443775254734
2022-01-24,-0.1090484739676841,-1.9781173732288624,-0.2043415954931742
2022-01-25,-0.0703797468354435,-2.393853050646104,-0.4157356774172418
2022-01-26,0.4789821546596162,-1.4922893759592222,0.901563674686882
2022-01-27,0.8498346196251391,-1.1318137750288326,0.36047560093038955
2022-01-28,0.4525171624713959,-1.3556055466471346,-0.223791771618302
2022-01-29,0.0726227795193309,-1.711145434922285,-0.3555398882751504
