date,external_debt_usd,foreign_reserves_usd,inflation_pct
2022-04-08,103064224482.6,36809762970.197,18.8471877843274
2022-04-09,103064224482.6,36809762970.197,18.8471877843274
2022-04-10,103064224482.6,36809762970.197,18.8471877843274
2022-04-11,103064224482.6,36809762970.197,18.8471877843274
2022-04-12,103064224482.6,36809762970.197,18.8471877843274
2022-04-13,103064224482.6,36809762970.197,18.8471877843274
2022-04-14,103064224482.6,36809762970.197,18.8471877843274
2022-04-15,103064224482.6,36809762970.197,18.8471877843274
2022-04-16,103064224482.6,36809762970.197,18.8471877843274
2022-04-17,103064224482.6,36809762970.197,18.8471877843274
2022-04-18,103064224482.6,36809762970.197,18.8471877843274
2022-04-19,103064224482.6,36809762970.197,18.8471877843274
2022-04-20,103064224482.6,36809762970.197,18.8471877843274
2022-04-21,103064224482.6,36809762970.197,18.8471877843274
2022-04-22,103064224482.6,36809762970.197,18.8471877843274
2022-04-23,103064224482.6,36809762970.197,18.8471877843274
2022-04-24,103064224482.6,36809762970.197,18.8471877843274
2022-04-25,103064224482.6,36809762970.197,18.8471877843274
2022-04-26,103064224482.6,36809762970.197,18.8471877843274
2022-04-27,103064224482.6,36809762970.197,18.8471877843274
2022-04-28,103064224482.6,36809762970.197,18.8471877843274
2022-04-29,103064224482.6,36809762970.197,18.8471877843274
2022-04-30,103064224482.6,36809762970.197,18.8471877843274
2022-05-01,103064224482.6,36809762970.197,18.8471877843274
2022-05-02,103064224482.6,36809762970.197,18.8471877843274
2022-05-03,103064224482.6,36809762970.197,18.8471877843274
2022-05-04,103064224482.6,36809762970.197,18.8471877843274
2022-05-05,103064224482.6,36809762970.197,18.8471877843274
2022-05-06,103064224482.6,36809762970.197,18.8471877843274
2022-05-07,103064224482.6,36809762970.197,18.8471877843274
2022-05-08,103064224482.6,36809762970.197,18.8471877843274
2022-05-09,103064224482.6,36809762970.197,18.8471877843274
2022-05-10,103064224482.6,36809762970.197,18.8471877843274
2022-05-11,103064224482.6,36809762970.197,18.8471877843274
2022-05-12,103064224482.6,36809762970.197,18.8471877843274
2022-05-13,103064224482.6,36809762970.197,18.8471877843274
2022-05-14,103064224482.6,36809762970.197,18.8471877843274
2022-05-15,103064224482.6,36809762970.197,18.8471877843274
2022-05-16,103064224482.6,36809762970.197,18.8471877843274
2022-05-17,103064224482.6,36809762970.197,18.8471877843274
2022-05-18,103064224482.6,36809762970.197,18.8471877843274
2022-05-19,103064224482.6,36809762970.197,18.8471877843274
2022-05-20,103064224482.6,36809762970.197,18.8471877843274
2022-05-21,103064224482.6,36809762970.197,18.8471877843274
2022-05-22,103064224482.6,36809762970.197,18.8471877843274
2022-05-23,103064224482.6,36809762970.197,18.8471877843274
2022-05-24,103064224482.6,36809762970.197,18.8471877843274
2022-05-25,103064224482.6,36809762970.197,18.8471877843274
2022-05-26,103064224482.6,36809762970.197,18.8471877843274
2022-05-27,103064224482.6,36809762970.197,18.8471877843274
2022-05-28,103064224482.6,36809762970.197,18.8471877843274
2022-05-29,103064224482.6,36809762970.197,18.8471877843274
2022-05-30,103064224482.6,36809762970.197,18.8471877843274
2022-05-31,103064224482.6,36809762970.197,18.8471877843274
2022-06-01,103064224482.6,36809762970.197,18.8471877843274
2022-06-02,103064224482.6,36809762970.197,18.8471877843274
2022-06-03,103064224482.6,36809762970.197,18.8471877843274
2022-06-04,103064224482.6,36809762970.197,18.8471877843274
2022-06-05,103064224482.6,36809762970.197,18.8471877843274
2022-06-06,103064224482.6,36809762970.197,18.8471877843274
2022-06-07,103064224482.6,36809762970.197,18.8471877843274
2022-06-08,103064224482.6,36809762970.197,18.8471877843274
2022-06-09,103064224482.6,36809762970.197,18.8471877843274
2022-06-10,103064224482.6,36809762970.197,18.8471877843274
2022-06-11,103064224482.6,36809762970.197,18.8471877843274
2022-06-12,103064224482.6,36809762970.197,18.8471877843274
2022-06-13,103064224482.6,36809762970.197,18.8471877843274
2022-06-14,103064224482.6,36809762970.197,18.8471877843274
2022-06-15,103064224482.6,36809762970.197,18.8471877843274
2022-06-16,103064224482.6,36809762970.197,18.8471877843274
2022-06-17,103064224482.6,36809762970.197,18.8471877843274
2022-06-18,103064224482.6,36809762970.197,18.8471877843274
2022-06-19,103064224482.6,36809762970.197,18.8471877843274
2022-06-20,103064224482.6,36809762970.197,18.8471877843274
2022-06-21,103064224482.6,36809762970.197,18.8471877843274
2022-06-22,103064224482.6,36809762970.197,18.8471877843274
2022-06-23,103064224482.6,36809762970.197,18.8471877843274
2022-06-24,103064224482.6,36809762970.197,18.8471877843274
2022-06-25,103064224482.6,36809762970.197,18.8471877843274
2022-06-26,103064224482.6,36809762970.197,18.8471877843274
2022-06-27,103064224482.6,36809762970.197,18.8471877843274
2022-06-28,103064224482.6,36809762970.197,18.8471877843274
2022-06-29,103064224482.6,36809762970.197,18.8471877843274
2022-06-30,103064224482.6,36809762970.197,18.8471877843274
2022-07-01,103064224482.6,36809762970.197,18.8471877843274
2022-07-02,103064224482.6,36809762970.197,18.8471877843274
2022-07-03,103064224482.6,36809762970.197,18.8471877843274
2022-07-04,103064224482.6,36809762970.197,18.8471877843274
2022-07-05,103064224482.6,36809762970.197,18.8471877843274
2022-07-06,103064224482.6,36809762970.197,18.8471877843274
2022-07-07,103064224482.6,36809762970.197,18.8471877843274
2022-07-08,103064224482.6,36809762970.197,18.8471877843274
2022-07-09,103064224482.6,36809762970.197,18.8471877843274
2022-07-10,103064224482.6,36809762970.197,18.8471877843274
2022-07-11,103064224482.6,36809762970.197,18.8471877843274
2022-07-12,103064224482.6,36809762970.197,18.8471877843274
2022-07-13,103064224482.6,36809762970.197,18.8471877843274
2022-07-14,103064224482.6,36809762970.197,18.8471877843274
2022-07-15,103064224482.6,36809762970.197,18.8471877843274
2022-07-16,103064224482.6,36809762970.197,18.8471877843274
2022-07-17,103064224482.6,36809762970.197,18.8471877843274
2022-07-18,103064224482.6,36809762970.197,18.8471877843274
2022-07-19,103064224482.6,36809762970.197,18.8471877843274
2022-07-20,103064224482.6,36809762970.197,18.8471877843274
2022-07-21,103064224482.6,36809762970.197,18.8471877843274
2022-07-22,103064224482.6,36809762970.197,18.8471877843274
2022-07-23,103064224482.6,36809762970.197,18.8471877843274
2022-07-24,103064224482.6,36809762970.197,18.8471877843274
2022-07-25,103064224482.6,36809762970.197,18.8471877843274
2022-07-26,103064224482.6,36809762970.197,18.8471877843274
2022-07-27,103064224482.6,36809762970.197,18.8471877843274
2022-07-28,103064224482.6,36809762970.197,18.8471877843274
2022-07-29,103064224482.6,36809762970.197,18.8471877843274
2022-07-30,103064224482.6,36809762970.197,18.8471877843274
2022-07-31,103064224482.6,36809762970.197,18.8471877843274
2022-08-01,103064224482.6,36809762970.197,18.8471877843274
2022-08-02,103064224482.6,36809762970.197,18.8471877843274
2022-08-03,103064224482.6,36809762970.197,18.8471877843274
2022-08-04,103064224482.6,36809762970.197,18.8471877843274
2022-08-05,103064224482.6,36809762970.197,18.8471877843274
2022-08-06,103064224482.6,36809762970.197,18.8471877843274
2022-08-07,103064224482.6,36809762970.197,18.8471877843274
2022-08-08,103064224482.6,36809762970.197,18.8471877843274
2022-08-09,103064224482.6,36809762970.197,18.8471877843274
2022-08-10,103064224482.6,36809762970.197,18.8471877843274
2022-08-11,103064224482.6,36809762970.197,18.8471877843274
2022-08-12,103064224482.6,36809762970.197,18.8471877843274
2022-08-13,103064224482.6,36809762970.197,18.8471877843274
2022-08-14,103064224482.6,36809762970.197,18.8471877843274
2022-08-15,103064224482.6,36809762970.197,18.8471877843274
2022-08-16,103064224482.6,36809762970.197,18.8471877843274
2022-08-17,103064224482.6,36809762970.197,18.8471877843274
2022-08-18,103064224482.6,36809762970.197,18.8471877843274
2022-08-19,103064224482.6,36809762970.197,18.8471877843274
2022-08-20,103064224482.6,36809762970.197,18.8471877843274
2022-08-21,103064224482.6,36809762970.197,18.8471877843274
2022-08-22,103064224482.6,36809762970.197,18.8471877843274
2022-08-23,103064224482.6,36809762970.197,18.8471877843274
2022-08-24,103064224482.6,36809762970.197,18.8471877843274
2022-08-25,103064224482.6,36809762970.197,18.8471877843274
2022-08-26,103064224482.6,36809762970.197,18.8471877843274
2022-08-27,103064224482.6,36809762970.197,18.8471877843274
2022-08-28,103064224482.6,36809762970.197,18.8471877843274
2022-08-29,103064224482.6,36809762970.197,18.8471877843274
2022-08-30,103064224482.6,36809762970.197,18.8471877843274
2022-08-31,103064224482.6,36809762970.197,18.8471877843274
2022-09-01,103064224482.6,36809762970.197,18.8471877843274
2022-09-02,103064224482.6,36809762970.197,18.8471877843274
2022-09-03,103064224482.6,36809762970.197,18.8471877843274
2022-09-04,103064224482.6,36809762970.197,18.8471877843274
2022-09-05,103064224482.6,36809762970.197,18.8471877843274
2022-09-06,103064224482.6,36809762970.197,18.8471877843274
2022-09-07,103064224482.6,36809762970.197,18.8471877843274
2022-09-08,103064224482.6,36809762970.197,18.8471877843274
2022-09-09,103064224482.6,36809762970.197,18.8471877843274
2022-09-10,103064224482.6,36809762970.197,18.8471877843274
2022-09-11,103064224482.6,36809762970.197,18.8471877843274
2022-09-12,103064224482.6,36809762970.197,18.8471877843274
2022-09-13,103064224482.6,36809762970.197,18.8471877843274
2022-09-14,103064224482.6,36809762970.197,18.8471877843274
2022-09-15,103064224482.6,36809762970.197,18.8471877843274
2022-09-16,103064224482.6,36809762970.197,18.8471877843274
2022-09-17,103064224482.6,36809762970.197,18.8471877843274
2022-09-18,103064224482.6,36809762970.197,18.8471877843274
2022-09-19,103064224482.6,36809762970.197,18.8471877843274
2022-09-20,103064224482.6,36809762970.197,18.8471877843274
2022-09-21,103064224482.6,36809762970.197,18.8471877843274
2022-09-22,103064224482.6,36809762970.197,18.8471877843274
2022-09-23,103064224482.6,36809762970.197,18.8471877843274
2022-09-24,103064224482.6,36809762970.197,18.8471877843274
2022-09-25,103064224482.6,36809762970.197,18.8471877843274
2022-09-26,103064224482.6,36809762970.197,18.8471877843274
2022-09-27,103064224482.6,36809762970.197,18.8471877843274
2022-09-28,103064224482.6,36809762970.197,18.8471877843274
2022-09-29,103064224482.6,36809762970.197,18.8471877843274
2022-09-30,103064224482.6,36809762970.197,18.8471877843274
2022-10-01,103064224482.6,36809762970.197,18.8471877843274
2022-10-02,103064224482.6,36809762970.197,18.8471877843274
2022-10-03,103064224482.6,36809762970.197,18.8471877843274
2022-10-04,103064224482.6,36809762970.197,18.8471877843274
2022-10-05,103064224482.6,36809762970.197,18.8471877843274
2022-10-06,103064224482.6,36809762970.197,18.8471877843274
2022-10-07,103064224482.6,36809762970.197,18.8471877843274
2022-10-08,103064224482.6,36809762970.197,18.8471877843274
2022-10-09,103064224482.6,36809762970.197,18.8471877843274
2022-10-10,103064224482.6,36809762970.197,18.8471877843274
2022-10-11,103064224482.6,36809762970.197,18.8471877843274
2022-10-12,103064224482.6,36809762970.197,18.8471877843274
2022-10-13,103064224482.6,36809762970.197,18.8471877843274
2022-10-14,103064224482.6,36809762970.197,18.8471877843274
2022-10-15,103064224482.6,36809762970.197,18.8471877843274
2022-10-16,103064224482.6,36809762970.197,18.8471877843274
2022-10-17,103064224482.6,36809762970.197,18.8471877843274
2022-10-18,103064224482.6,36809762970.197,18.8471877843274
2022-10-19,103064224482.6,36809762970.197,18.8471877843274
2022-10-20,103064224482.6,36809762970.197,18.8471877843274
2022-10-21,103064224482.6,36809762970.197,18.8471877843274
2022-10-22,103064224482.6,36809762970.197,18.8471877843274
2022-10-23,103064224482.6,36809762970.197,18.8471877843274
2022-10-24,103064224482.6,36809762970.197,18.8471877843274
2022-10-25,103064224482.6,36809762970.197,18.8471877843274
2022-10-26,103064224482.6,36809762970.197,18.8471877843274
2022-10-27,103064224482.6,36809762970.197,18.8471877843274
2022-10-28,103064224482.6,36809762970.197,18.8471877843274
2022-10-29,103064224482.6,36809762970.197,18.8471877843274
2022-10-30,103064224482.6,36809762970.197,18.8471877843274
2022-10-31,103064224482.6,36809762970.197,18.8471877843274
2022-11-01,103064224482.6,36809762970.197,18.8471877843274
2022-11-02,103064224482.6,36809762970.197,18.8471877843274
2022-11-03,103064224482.6,36809762970.197,18.8471877843274
2022-11-04,103064224482.6,36809762970.197,18.8471877843274
2022-11-05,103064224482.6,36809762970.197,18.8471877843274
2022-11-06,103064224482.6,36809762970.197,18.8471877843274
2022-11-07,103064224482.6,36809762970.197,18.8471877843274
2022-11-08,103064224482.6,36809762970.197,18.8471877843274
2022-11-09,103064224482.6,36809762970.197,18.8471877843274
2022-11-10,103064224482.6,36809762970.197,18.8471877843274
2022-11-11,103064224482.6,36809762970.197,18.8471877843274
2022-11-12,103064224482.6,36809762970.197,18.8471877843274
2022-11-13,103064224482.6,36809762970.197,18.8471877843274
2022-11-14,103064224482.6,36809762970.197,18.8471877843274
2022-11-15,103064224482.6,36809762970.197,18.8471877843274
2022-11-16,103064224482.6,36809762970.197,18.8471877843274
2022-11-17,103064224482.6,36809762970.197,18.8471877843274
2022-11-18,103064224482.6,36809762970.197,18.8471877843274
2022-11-19,103064224482.6,36809762970.197,18.8471877843274
2022-11-20,103064224482.6,36809762970.197,18.8471877843274
2022-11-21,103064224482.6,36809762970.197,18.8471877843274
2022-11-22,103064224482.6,36809762970.197,18.8471877843274
2022-11-23,103064224482.6,36809762970.197,18.8471877843274
2022-11-24,103064224482.6,36809762970.197,18.8471877843274
2022-11-25,103064224482.6,36809762970.197,18.8471877843274
2022-11-26,103064224482.6,36809762970.197,18.8471877843274
2022-11-27,103064224482.6,36809762970.197,18.8471877843274
2022-11-28,103064224482.6,36809762970.197,18.8471877843274
2022-11-29,103064224482.6,36809762970.197,18.8471877843274
2022-11-30,103064224482.6,36809762970.197,18.8471877843274
2022-12-01,103064224482.6,36809762970.197,18.8471877843274
2022-12-02,103064224482.6,36809762970.197,18.8471877843274
2022-12-03,103064224482.6,36809762970.197,18.8471877843274
2022-12-04,103064224482.6,36809762970.197,18.8471877843274
2022-12-05,103064224482.6,36809762970.197,18.8471877843274
2022-12-06,103064224482.6,36809762970.197,18.8471877843274
2022-12-07,103064224482.6,36809762970.197,18.8471877843274
2022-12-08,103064224482.6,36809762970.197,18.8471877843274
2022-12-09,103064224482.6,36809762970.197,18.8471877843274
2022-12-10,103064224482.6,36809762970.197,18.8471877843274
2022-12-11,103064224482.6,36809762970.197,18.8471877843274
2022-12-12,103064224482.6,36809762970.197,18.8471877843274
2022-12-13,103064224482.6,36809762970.197,18.8471877843274
2022-12-14,103064224482.6,36809762970.197,18.8471877843274
2022-12-15,103064224482.6,36809762970.197,18.8471877843274
2022-12-16,103064224482.6,36809762970.197,18.8471877843274
2022-12-17,103064224482.6,36809762970.197,18.8471877843274
2022-12-18,103064224482.6,36809762970.197,18.8471877843274
2022-12-19,103064224482.6,36809762970.197,18.8471877843274
2022-12-20,103064224482.6,36809762970.197,18.8471877843274
2022-12-21,103064224482.6,36809762970.197,18.8471877843274
2022-12-22,103064224482.6,36809762970.197,18.8471877843274
2022-12-23,103064224482.6,36809762970.197,18.8471877843274
2022-12-24,103064224482.6,36809762970.197,18.8471877843274
2022-12-25,103064224482.6,36809762970.197,18.8471877843274
2022-12-26,103064224482.6,36809762970.197,18.8471877843274
2022-12-27,103064224482.6,36809762970.197,18.8471877843274
2022-12-28,103064224482.6,36809762970.197,18.8471877843274
2022-12-29,103064224482.6,36809762970.197,18.8471877843274
2022-12-30,103064224482.6,36809762970.197,18.8471877843274
2022-12-31,103064224482.6,36809762970.197,18.8471877843274
2023-01-01,102472750412.9,33452495121.7329,24.659550203114
2023-01-02,102472750412.9,33452495121.7329,24.659550203114
2023-01-03,102472750412.9,33452495121.7329,24.659550203114
2023-01-04,102472750412.9,33452495121.7329,24.659550203114
2023-01-05,102472750412.9,33452495121.7329,24.659550203114
2023-01-06,102472750412.9,33452495121.7329,24.659550203114
2023-01-07,102472750412.9,33452495121.7329,24.659550203114
2023-01-08,102472750412.9,33452495121.7329,24.659550203114
2023-01-09,102472750412.9,33452495121.7329,24.659550203114
2023-01-10,102472750412.9,33452495121.7329,24.659550203114
2023-01-11,102472750412.9,33452495121.7329,24.659550203114
2023-01-12,102472750412.9,33452495121.7329,24.659550203114
2023-01-13,102472750412.9,33452495121.7329,24.659550203114
2023-01-14,102472750412.9,33452495121.7329,24.659550203114
2023-01-15,102472750412.9,33452495121.7329,24.659550203114
2023-01-16,102472750412.9,33452495121.7329,24.659550203114
2023-01-17,102472750412.9,33452495121.7329,24.659550203114
2023-01-18,102472750412.9,33452495121.7329,24.659550203114
2023-01-19,102472750412.9,33452495121.7329,24.659550203114
2023-01-20,102472750412.9,33452495121.7329,24.659550203114
2023-01-21,102472750412.9,33452495121.7329,24.659550203114
2023-01-22,102472750412.9,33452495121.7329,24.659550203114
2023-01-23,102472750412.9,33452495121.7329,24.659550203114
2023-01-24,102472750412.9,33452495121.7329,24.659550203114
2023-01-25,102472750412.9,33452495121.7329,24.659550203114
2023-01-26,102472750412.9,33452495121.7329,24.659550203114
2023-01-27,102472750412.9,33452495121.7329,24.659550203114
2023-01-28,102472750412.9,33452495121.7329,24.659550203114
2023-01-29,102472750412.9,33452495121.7329,24.659550203114
2023-01-30,102472750412.9,33452495121.7329,24.659550203114
2023-01-31,102472750412.9,33452495121.7329,24.659550203114
2023-02-01,102472750412.9,33452495121.7329,24.659550203114
2023-02-02,102472750412.9,33452495121.7329,24.659550203114
2023-02-03,102472750412.9,33452495121.7329,24.659550203114
2023-02-04,102472750412.9,33452495121.7329,24.659550203114
2023-02-05,102472750412.9,33452495121.7329,24.659550203114
2023-02-06,102472750412.9,33452495121.7329,24.659550203114
2023-02-07,102472750412.9,33452495121.7329,24.659550203114
2023-02-08,102472750412.9,33452495121.7329,24.659550203114
2023-02-09,102472750412.9,33452495121.7329,24.659550203114
2023-02-10,102472750412.9,33452495121.7329,24.659550203114
2023-02-11,102472750412.9,33452495121.7329,24.659550203114
2023-02-12,102472750412.9,33452495121.7329,24.659550203114
2023-02-13,102472750412.9,33452495121.7329,24.659550203114
2023-02-14,102472750412.9,33452495121.7329,24.659550203114
2023-02-15,102472750412.9,33452495121.7329,24.659550203114
2023-02-16,102472750412.9,33452495121.7329,24.659550203114
2023-02-17,102472750412.9,33452495121.7329,24.659550203114
2023-02-18,102472750412.9,33452495121.7329,24.659550203114
2023-02-19,102472750412.9,33452495121.7329,24.659550203114
2023-02-20,102472750412.9,33452495121.7329,24.659550203114
2023-02-21,102472750412.9,33452495121.7329,24.659550203114
2023-02-22,102472750412.9,33452495121.7329,24.659550203114
2023-02-23,102472750412.9,33452495121.7329,24.659550203114
2023-02-24,102472750412.9,33452495121.7329,24.659550203114
2023-02-25,102472750412.9,33452495121.7329,24.659550203114
2023-02-26,102472750412.9,33452495121.7329,24.659550203114
2023-02-27,102472750412.9,33452495121.7329,24.659550203114
2023-02-28,102472750412.9,33452495121.7329,24.659550203114
2023-03-01,102472750412.9,33452495121.7329,24.659550203114
2023-03-02,102472750412.9,33452495121.7329,24.659550203114
2023-03-03,102472750412.9,33452495121.7329,24.659550203114
2023-03-04,102472750412.9,33452495121.7329,24.659550203114
2023-03-05,102472750412.9,33452495121.7329,24.659550203114
2023-03-06,102472750412.9,33452495121.7329,24.659550203114
2023-03-07,102472750412.9,33452495121.7329,24.659550203114
2023-03-08,102472750412.9,33452495121.7329,24.659550203114
2023-03-09,102472750412.9,33452495121.7329,24.659550203114
2023-03-10,102472750412.9,33452495121.7329,24.659550203114
2023-03-11,102472750412.9,33452495121.7329,24.659550203114
2023-03-12,102472750412.9,33452495121.7329,24.659550203114
2023-03-13,102472750412.9,33452495121.7329,24.659550203114
2023-03-14,102472750412.9,33452495121.7329,24.659550203114
2023-03-15,102472750412.9,33452495121.7329,24.659550203114
2023-03-16,102472750412.9,33452495121.7329,24.659550203114
2023-03-17,102472750412.9,33452495121.7329,24.659550203114
2023-03-18,102472750412.9,33452495121.7329,24.659550203114
2023-03-19,102472750412.9,33452495121.7329,24.659550203114
2023-03-20,102472750412.9,33452495121.7329,24.659550203114
2023-03-21,102472750412.9,33452495121.7329,24.659550203114
2023-03-22,102472750412.9,33452495121.7329,24.659550203114
2023-03-23,102472750412.9,33452495121.7329,24.659550203114
2023-03-24,102472750412.9,33452495121.7329,24.659550203114
2023-03-25,102472750412.9,33452495121.7329,24.659550203114
2023-03-26,102472750412.9,33452495121.7329,24.659550203114
2023-03-27,102472750412.9,33452495121.7329,24.659550203114
2023-03-28,102472750412.9,33452495121.7329,24.659550203114
2023-03-29,102472750412.9,33452495121.7329,24.659550203114
2023-03-30,102472750412.9,33452495121.7329,24.659550203114
2023-03-31,102472750412.9,33452495121.7329,24.659550203114
2023-04-01,102472750412.9,33452495121.7329,24.659550203114
2023-04-02,102472750412.9,33452495121.7329,24.659550203114
2023-04-03,102472750412.9,33452495121.7329,24.659550203114
2023-04-04,102472750412.9,33452495121.7329,24.659550203114
2023-04-05,102472750412.9,33452495121.7329,24.659550203114
2023-04-06,102472750412.9,33452495121.7329,24.659550203114
2023-04-07,102472750412.9,33452495121.7329,24.659550203114
2023-04-08,102472750412.9,33452495121.7329,24.659550203114
2023-04-09,102472750412.9,33452495121.7329,24.659550203114
2023-04-10,102472750412.9,33452495121.7329,24.659550203114
2023-04-11,102472750412.9,33452495121.7329,24.659550203114
2023-04-12,102472750412.9,33452495121.7329,24.659550203114
2023-04-13,102472750412.9,33452495121.7329,24.659550203114
2023-04-14,102472750412.9,33452495121.7329,24.659550203114
2023-04-15,102472750412.9,33452495121.7329,24.659550203114
2023-04-16,102472750412.9,33452495121.7329,24.659550203114
2023-04-17,102472750412.9,33452495121.7329,24.659550203114
2023-04-18,102472750412.9,33452495121.7329,24.659550203114
2023-04-19,102472750412.9,33452495121.7329,24.659550203114
2023-04-20,102472750412.9,33452495121.7329,24.659550203114
2023-04-21,102472750412.9,33452495121.7329,24.659550203114
2023-04-22,102472750412.9,33452495121.7329,24.659550203114
2023-04-23,102472750412.9,33452495121.7329,24.659550203114
2023-04-24,102472750412.9,33452495121.7329,24.659550203114
2023-04-25,102472750412.9,33452495121.7329,24.659550203114
2023-04-26,102472750412.9,33452495121.7329,24.659550203114
2023-04-27,102472750412.9,33452495121.7329,24.659550203114
2023-04-28,102472750412.9,33452495121.7329,24.659550203114
2023-04-29,102472750412.9,33452495121.7329,24.659550203114
2023-04-30,102472750412.9,33452495121.7329,24.659550203114
2023-05-01,102472750412.9,33452495121.7329,24.659550203114
2023-05-02,102472750412.9,33452495121.7329,24.659550203114
2023-05-03,102472750412.9,33452495121.7329,24.659550203114
2023-05-04,102472750412.9,33452495121.7329,24.659550203114
2023-05-05,102472750412.9,33452495121.7329,24.659550203114
2023-05-06,102472750412.9,33452495121.7329,24.659550203114
2023-05-07,102472750412.9,33452495121.7329,24.659550203114
2023-05-08,102472750412.9,33452495121.7329,24.659550203114
2023-05-09,102472750412.9,33452495121.7329,24.659550203114
2023-05-10,102472750412.9,33452495121.7329,24.659550203114
2023-05-11,102472750412.9,33452495121.7329,24.659550203114
2023-05-12,102472750412.9,33452495121.7329,24.659550203114
2023-05-13,102472750412.9,33452495121.7329,24.659550203114
2023-05-14,102472750412.9,33452495121.7329,24.659550203114
2023-05-15,102472750412.9,33452495121.7329,24.659550203114
2023-05-16,102472750412.9,33452495121.7329,24.659550203114
2023-05-17,102472750412.9,33452495121.7329,24.659550203114
2023-05-18,102472750412.9,33452495121.7329,24.659550203114
2023-05-19,102472750412.9,33452495121.7329,24.659550203114
2023-05-20,102472750412.9,33452495121.7329,24.659550203114
2023-05-21,102472750412.9,33452495121.7329,24.659550203114
2023-05-22,102472750412.9,33452495121.7329,24.659550203114
2023-05-23,102472750412.9,33452495121.7329,24.659550203114
2023-05-24,102472750412.9,33452495121.7329,24.659550203114
2023-05-25,102472750412.9,33452495121.7329,24.659550203114
2023-05-26,102472750412.9,33452495121.7329,24.659550203114
2023-05-27,102472750412.9,33452495121.7329,24.659550203114
2023-05-28,102472750412.9,33452495121.7329,24.659550203114
2023-05-29,102472750412.9,33452495121.7329,24.659550203114
2023-05-30,102472750412.9,33452495121.7329,24.659550203114
2023-05-31,102472750412.9,33452495121.7329,24.659550203114
2023-06-01,102472750412.9,33452495121.7329,24.659550203114
2023-06-02,102472750412.9,33452495121.7329,24.659550203114
2023-06-03,102472750412.9,33452495121.7329,24.659550203114
2023-06-04,102472750412.9,33452495121.7329,24.659550203114
2023-06-05,102472750412.9,33452495121.7329,24.659550203114
2023-06-06,102472750412.9,33452495121.7329,24.659550203114
2023-06-07,102472750412.9,33452495121.7329,24.659550203114
2023-06-08,102472750412.9,33452495121.7329,24.659550203114
2023-06-09,102472750412.9,33452495121.7329,24.659550203114
2023-06-10,102472750412.9,33452495121.7329,24.659550203114
2023-06-11,102472750412.9,33452495121.7329,24.659550203114
2023-06-12,102472750412.9,33452495121.7329,24.659550203114
2023-06-13,102472750412.9,33452495121.7329,24.659550203114
2023-06-14,102472750412.9,33452495121.7329,24.659550203114
2023-06-15,102472750412.9,33452495121.7329,24.659550203114
2023-06-16,102472750412.9,33452495121.7329,24.659550203114
2023-06-17,102472750412.9,33452495121.7329,24.659550203114
2023-06-18,102472750412.9,33452495121.7329,24.659550203114
2023-06-19,102472750412.9,33452495121.7329,24.659550203114
2023-06-20,102472750412.9,33452495121.7329,24.659550203114
2023-06-21,102472750412.9,33452495121.7329,24.659550203114
2023-06-22,102472750412.9,33452495121.7329,24.659550203114
2023-06-23,102472750412.9,33452495121.7329,24.659550203114
2023-06-24,102472750412.9,33452495121.7329,24.659550203114
2023-06-25,102472750412.9,33452495121.7329,24.659550203114
2023-06-26,102472750412.9,33452495121.7329,24.659550203114
2023-06-27,102472750412.9,33452495121.7329,24.659550203114
2023-06-28,102472750412.9,33452495121.7329,24.659550203114
2023-06-29,102472750412.9,33452495121.7329,24.659550203114
2023-06-30,102472750412.9,33452495121.7329,24.659550203114
2023-07-01,102472750412.9,33452495121.7329,24.659550203114
2023-07-02,102472750412.9,33452495121.7329,24.659550203114
2023-07-03,102472750412.9,33452495121.7329,24.659550203114
2023-07-04,102472750412.9,33452495121.7329,24.659550203114
2023-07-05,102472750412.9,33452495121.7329,24.659550203114
2023-07-06,102472750412.9,33452495121.7329,24.659550203114
2023-07-07,102472750412.9,33452495121.7329,24.659550203114
2023-07-08,102472750412.9,33452495121.7329,24.659550203114
2023-07-09,102472750412.9,33452495121.7329,24.659550203114
2023-07-10,102472750412.9,33452495121.7329,24.659550203114
2023-07-11,102472750412.9,33452495121.7329,24.659550203114
2023-07-12,102472750412.9,33452495121.7329,24.659550203114
2023-07-13,102472750412.9,33452495121.7329,24.659550203114
2023-07-14,102472750412.9,33452495121.7329,24.659550203114
2023-07-15,102472750412.9,33452495121.7329,24.659550203114
2023-07-16,102472750412.9,33452495121.7329,24.659550203114
2023-07-17,102472750412.9,33452495121.7329,24.659550203114
2023-07-18,102472750412.9,33452495121.7329,24.659550203114
2023-07-19,102472750412.9,33452495121.7329,24.659550203114
2023-07-20,102472750412.9,33452495121.7329,24.659550203114
2023-07-21,102472750412.9,33452495121.7329,24.659550203114
2023-07-22,102472750412.9,33452495121.7329,24.659550203114
2023-07-23,102472750412.9,33452495121.7329,24.659550203114
2023-07-24,102472750412.9,33452495121.7329,24.659550203114
2023-07-25,102472750412.9,33452495121.7329,24.659550203114
2023-07-26,102472750412.9,33452495121.7329,24.659550203114
2023-07-27,102472750412.9,33452495121.7329,24.659550203114
2023-07-28,102472750412.9,33452495121.7329,24.659550203114
2023-07-29,102472750412.9,33452495121.7329,24.659550203114
2023-07-30,102472750412.9,33452495121.7329,24.659550203114
2023-07-31,102472750412.9,33452495121.7329,24.659550203114
2023-08-01,102472750412.9,33452495121.7329,24.659550203114
