date,obrent,obrent_return,obrent_vol_7d
2021-05-27,69.43,0.007227553867621514,0.011579775932338698
2021-05-28,69.36,-0.001008718292895692,0.010125207884558401
2021-05-29,69.36,0.0,0.010125207884558401
2021-05-30,69.36,0.0,0.010125207884558401
2021-05-31,69.36,0.0,0.0028390202308053404
2021-06-01,70.03,0.00961338919514003,0.004170913375455538
2021-06-02,70.6,0.008106422831770042,0.004646160432586602
2021-06-03,70.71,0.0015568611169530886,0.004356960851270312
2021-06-04,71.3,0.00830932180410088,0.004488643874678062
2021-06-05,71.3,0.0,0.004488643874678062
2021-06-06,71.3,0.0,0.004488643874678062
2021-06-07,70.89,-0.005766947553324095,0.005698648289295607
2021-06-08,71.39,0.007028423647443096,0.005275559578587286
2021-06-09,71.31,-0.0011212334741569502,0.0048490231673215985
2021-06-10,71.65,0.004756584233968584,0.005011135712530367
2021-06-11,72.05,0.005567168171350154,0.0045072140750017035
2021-06-12,72.05,0.0,0.0045072140750017035
2021-06-13,72.05,0.0,0.0045072140750017035
2021-06-14,72.27,0.0030487828493585096,0.0031745949682455985
2021-06-15,73.38,0.015242313632246214,0.005605254465793528
2021-06-16,73.88,0.00679073640390324,0.005200583378012517
2021-06-17,72.92,-0.013079205520576806,0.008618745147768286
2021-06-18,73.1,0.0024654169452704303,0.008514475204891394
2021-06-19,73.1,0.0,0.008514475204891394
2021-06-20,73.1,0.0,0.008514475204891394
2021-06-21,74.49,0.018836521432452093,0.01064289640578833
2021-06-22,74.92,0.005755989387702845,0.009570611331272088
2021-06-23,75.22,0.003996275466302445,0.009441952909618126
2021-06-24,75.95,0.009658075999591623,0.006664441009407257
2021-06-25,76.45,0.006561703333289417,0.006498985861247888
2021-06-26,76.45,0.0,0.006498985861247888
2021-06-27,76.45,0.0,0.006498985861247888
2021-06-28,74.78,-0.02208646282610371,0.010575845386949913
2021-06-29,75.38,0.007991518290021624,0.010790645909593093
2021-06-30,76.94,0.02048390948515963,0.013131253728580154
2021-07-01,76.69,-0.0032545755473811994,0.012983864108487673
2021-07-02,77.51,0.010635638516652338,0.013340965446158728
2021-07-03,77.51,0.0,0.013340965446158728
2021-07-04,77.51,0.0,0.013340965446158728
2021-07-05,78.34,0.01065136794426511,0.008282696278508007
2021-07-06,75.81,-0.03282811816947276,0.016979469615944556
2021-07-07,74.31,-0.019984677898834638,0.016028219167579506
2021-07-08,75.07,0.010175479415533057,0.017039474405831496
2021-07-09,77.14,0.02720094119517084,0.0201274481576557
2021-07-10,77.14,0.0,0.0201274481576557
2021-07-11,77.14,0.0,0.0201274481576557
2021-07-12,76.77,-0.004808013940274698,0.019515264855402312
2021-07-13,77.5,0.00946399751949418,0.014640469053766246
2021-07-14,75.74,-0.02297151388565263,0.015448321240714704
2021-07-15,74.53,-0.016104693580046243,0.016493340170374144
2021-07-16,74.46,-0.0009396604490316657,0.010969666271271583
2021-07-17,74.46,0.0,0.010969666271271583
2021-07-18,74.46,0.0,0.010969666271271583
2021-07-19,69.33,-0.07138435549017173,0.02735202701101319
2021-07-20,70.03,0.010046008713027303,0.027437984027064634
2021-07-21,72.54,0.035214412187330124,0.032738186148282465
2021-07-22,74.25,0.02329964382805264,0.034103850676230445
2021-07-23,74.86,0.008181924793473815,0.03425984047269998
2021-07-24,74.86,0.0,0.03425984047269998
2021-07-25,74.86,0.0,0.03425984047269998
2021-07-26,74.79,-0.0009355162727065967,0.013727853018249945
2021-07-27,74.87,0.0010690900390176214,0.01422359081271438
2021-07-28,75.09,0.002934117869198629,0.008659511739399403
2021-07-29,76.3,0.015985544178618787,0.006152829356744655
2021-07-30,77.72,0.018439686218828088,0.0082195885285833
2021-07-31,77.72,0.0,0.0082195885285833
2021-08-01,77.72,0.0,0.0082195885285833
2021-08-02,73.91,-0.050264487712443975,0.02277358566588676
2021-08-03,73.24,-0.009106416990485425,0.02289249781379099
2021-08-04,70.99,-0.031202697755015434,0.02492734928835477
2021-08-05,72.14,0.016069653424098385,0.024940866386349982
2021-08-06,71.02,-0.01564714796045122,0.022079739706951186
2021-08-07,71.02,0.0,0.022079739706951186
2021-08-08,71.02,0.0,0.022079739706951186
2021-08-09,69.65,-0.019478827289127004,0.015468041688999795
2021-08-10,71.14,0.021167066294494427,0.019075458893647205
2021-08-11,71.99,0.01187745396090235,0.015511595165762379
2021-08-12,71.79,-0.0027820298928197306,0.014246269575859982
2021-08-13,70.9,-0.012474757050309836,0.013732528486323328
2021-08-14,70.9,0.0,0.013732528486323328
2021-08-15,70.9,0.0,0.013732528486323328
2021-08-16,70.07,-0.011775691155639431,0.012151688788905898
2021-08-17,69.4,-0.009607874869683553,0.008639166253517495
2021-08-18,68.61,-0.0114485708099595,0.005701515532486513
2021-08-19,66.8,-0.026735216160199502,0.009046190139124423
2021-08-20,65.51,-0.019500277798814986,0.00969520454509009
2021-08-21,65.51,0.0,0.00969520454509009
2021-08-22,65.51,0.0,0.00969520454509009
2021-08-23,69.07,0.052917680357096326,0.02610612156089663
2021-08-24,71.21,0.03051277489315186,0.02846845053917333
2021-08-25,72.12,0.012698140341083235,0.027784793027454745
2021-08-26,70.42,-0.02385408460821016,0.02721506029062527
2021-08-27,72.26,0.02579341199258782,0.025009891531476064
2021-08-28,72.26,0.0,0.025009891531476064
2021-08-29,72.26,0.0,0.025009891531476064
2021-08-30,72.26,0.0,0.018418147865300837
2021-08-31,73.45,0.016334176900392093,0.01594433481576351
2021-09-01,71.99,-0.020077682138674852,0.017812781466983462
2021-09-02,73.56,0.021574179254908857,0.015962446177394937
2021-09-03,73.07,-0.006683513932994009,0.013918105192862745
2021-09-04,73.07,0.0,0.013918105192862745
2021-09-05,73.07,0.0,0.013918105192862745
2021-09-06,72.43,-0.008797307595891528,0.014472024826635762
2021-09-07,71.52,-0.012643447341976147,0.013223628442971147
2021-09-08,72.36,0.011676529661835638,0.012110263928499721
2021-09-09,71.32,-0.014476867532154773,0.009048213646566569
2021-09-10,72.44,0.015581840020272943,0.011656560028043519
2021-09-11,72.44,0.0,0.011656560028043519
2021-09-12,72.44,0.0,0.011656560028043519
2021-09-13,72.97,0.007289764762316231,0.011502394110646243
2021-09-14,73.05,0.0010957404191798117,0.009823866056526307
2021-09-15,74.84,0.024208363209180562,0.012453442164736555
2021-09-16,75.14,0.004000538739934012,0.009222034611791979
2021-09-17,74.64,-0.006676483606734409,0.009773237538481616
2021-09-18,74.64,0.0,0.009773237538481616
2021-09-19,74.64,0.0,0.009773237538481616
2021-09-20,73.59,-0.014167409600580758,0.011820282071438093
2021-09-21,73.65,0.0008149959701315723,0.011821205386593052
2021-09-22,75.5,0.024808513346339735,0.012016715956070841
2021-09-23,76.44,0.012373463117093173,0.012731113338166162
2021-09-24,77.42,0.012739025777429712,0.01252457606131818
2021-09-25,77.42,0.0,0.01252457606131818
2021-09-26,77.42,0.0,0.01252457606131818
2021-09-27,78.85,0.018302168259545212,0.00987915139077233
2021-09-28,78.3,-0.006999710412289954,0.011396928375768025
2021-09-29,77.86,-0.005635260814447713,0.009964650399114214
2021-09-30,77.81,-0.0006423845534709173,0.009428129660021795
2021-10-01,79.4,0.020228410624251257,0.011062090795326258
2021-10-02,79.4,0.0,0.011062090795326258
2021-10-03,79.4,0.0,0.011062090795326258
2021-10-04,81.44,0.025368184549122447,0.01281066689881452
2021-10-05,82.72,0.015594857957906418,0.012229147774750563
2021-10-06,81.39,-0.016208995421168895,0.0145957414653763
2021-10-07,82.34,0.011604601002808508,0.014352056194321266
2021-10-08,82.17,-0.0020667443986621594,0.013665183532896608
2021-10-09,82.17,0.0,0.013665183532896608
2021-10-10,82.17,0.0,0.013665183532896608
2021-10-11,83.75,0.01904589876207931,0.01221923694220718
2021-10-12,83.53,-0.0026303219373609455,0.011238102709947417
2021-10-13,83.53,0.0,0.00829032804682482
2021-10-14,83.86,0.003942892974801568,0.007546351398188215
2021-10-15,84.67,0.009612605911569237,0.007629873578681884
2021-10-16,84.67,0.0,0.007629873578681884
2021-10-17,84.67,0.0,0.007629873578681884
2021-10-18,84.13,-0.006398126091463694,0.005047696950853025
2021-10-19,85.02,0.010523301367921872,0.0059856279601297
2021-10-20,85.76,0.008666174391847917,0.006265804830788041
2021-10-21,84.58,-0.013854865278149414,0.009135069420444973
2021-10-22,85.43,0.009999495119184893,0.009195272991201991
2021-10-23,85.43,0.0,0.009195272991201991
2021-10-24,85.43,0.0,0.009195272991201991
2021-10-25,84.85,-0.006812335483292082,0.009254036893512764
2021-10-26,85.11,0.0030595458086343265,0.008393038731121318
2021-10-27,84.12,-0.01170018665437063,0.008478909182387957
2021-10-28,83.4,-0.008596041469797908,0.007509399593766302
2021-10-29,83.1,-0.0036036075032986558,0.0053276445413849354
2021-10-30,83.1,0.0,0.0053276445413849354
2021-10-31,83.1,0.0,0.0053276445413849354
2021-11-01,84.51,0.01682516869498865,0.00925487599116653
2021-11-02,84.42,-0.0010655302020382848,0.009115260321156858
2021-11-03,81.1,-0.040121379232985546,0.01727166499311599
2021-11-04,80.15,-0.011783082065805183,0.017416794339354863
2021-11-05,82.43,0.028049569269574234,0.021641796795681453
2021-11-06,82.43,0.0,0.021641796795681453
2021-11-07,82.43,0.0,0.021641796795681453
2021-11-08,83.22,0.009538255229658866,0.02079125023471373
2021-11-09,84.52,0.015500489193060782,0.02185706481351318
2021-11-10,82.91,-0.01923251061972864,0.016109787841943973
2021-11-11,83.4,0.005892627236573861,0.014702204751395762
2021-11-12,82.9,-0.006013247223451746,0.0113092669339383
2021-11-13,82.9,0.0,0.0113092669339383
2021-11-14,82.9,0.0,0.0113092669339383
2021-11-15,81.94,-0.011647790022524418,0.011419168833202336
2021-11-16,82.85,0.011044471753846862,0.010340283416954107
2021-11-17,80.67,-0.026664984923688854,0.012465888504324653
2021-11-18,82.45,0.021825290056724986,0.015612098959106037
2021-11-19,80.24,-0.02716990535192795,0.018399622392573145
2021-11-20,80.24,0.0,0.018399622392573145
2021-11-21,80.24,0.0,0.018399622392573145
2021-11-22,80.97,0.009056572044343037,0.018749716509412706
2021-11-23,83.43,0.02992924121596037,0.021971181632298883
2021-11-24,82.37,-0.012786663960825858,0.01955205261246615
2021-11-25,82.05,-0.003892475417057568,0.01775413640404347
2021-11-26,72.37,-0.12553696865806344,0.05065176101838296
2021-11-27,72.37,0.0,0.05065176101838296
2021-11-28,72.37,0.0,0.05065176101838296
2021-11-29,73.34,0.013314313765143606,0.051009548881331246
2021-11-30,70.86,-0.0344000632058541,0.047415140971786236
2021-12-01,69.53,-0.018947785326399475,0.047243706795232814
2021-12-02,70.56,0.014705097587609328,0.04906448603248379
2021-12-03,70.71,0.0021235939176135355,0.017623279484519846
2021-12-04,70.71,0.0,0.017623279484519846
2021-12-05,70.71,0.0,0.017623279484519846
2021-12-06,73.38,0.03706441331098662,0.022865041459101003
2021-12-07,75.54,0.029010898357175026,0.0191956094350582
2021-12-08,75.94,0.00528123751934538,0.01501718946699293
2021-12-09,74.1,-0.02452802250161509,0.020441371245346077
2021-12-10,74.98,0.011805879005724917,0.0203844514327242
2021-12-11,74.98,0.0,0.0203844514327242
2021-12-12,74.98,0.0,0.0203844514327242
2021-12-13,74.12,-0.01153600989060698,0.01697656675279518
2021-12-14,73.37,-0.010170268691256113,0.012138386390733119
2021-12-15,73.71,0.004623342475294434,0.012055328987729761
2021-12-16,74.64,0.012538081337890975,0.009547597132025586
2021-12-17,72.97,-0.022628158761559693,0.011702168093125099
2021-12-18,72.97,0.0,0.011702168093125099
2021-12-19,72.97,0.0,0.011702168093125099
2021-12-20,70.51,-0.03429385404657945,0.016401012906138143
2021-12-21,72.85,0.0326479889102645,0.022080704027299117
2021-12-22,74.69,0.02494368172776147,0.024181478074193963
2021-12-23,76.26,0.020802340060442504,0.024976835838346187
2021-12-24,75.24,-0.013465549996588206,0.023608391183615778
2021-12-25,75.24,0.0,0.023608391183615778
2021-12-26,75.24,0.0,0.023608391183615778
2021-12-27,75.24,0.0,0.01683197975081326
2021-12-28,75.24,0.0,0.013462196336733633
2021-12-29,78.63,0.04407030157059498,0.0190557203099202
2021-12-30,78.61,-0.00025438819775952857,0.018220799246133984
2021-12-31,77.24,-0.01758146024535147,0.0189430858329707
2022-01-01,77.24,0.0,0.0189430858329707
2022-01-02,77.24,0.0,0.0189430858329707
2022-01-03,78.25,0.012991371859948884,0.0191499797471857
2022-01-04,79.39,0.014463586316759385,0.019224731210636063
2022-01-05,80.6,0.015126233775560426,0.011750677102945743
2022-01-06,81.99,0.017098639095503774,0.012616545957754122
2022-01-07,82.28,0.0035307761766701956,0.007536650372022621
2022-01-08,82.28,0.0,0.007536650372022621
2022-01-09,82.28,0.0,0.007536650372022621
2022-01-10,81.56,-0.008789119078501956,0.009788334384169019
2022-01-11,84.98,0.04107698898041104,0.0165165735716369
2022-01-12,85.83,0.00995266104346292,0.016349268540454685
2022-01-13,85.8,-0.00034958923621201016,0.01623513928081948
2022-01-14,87.17,0.015841228529568138,0.016525467614794283
2022-01-15,87.17,0.0,0.016525467614794283
2022-01-16,87.17,0.0,0.016525467614794283
2022-01-17,87.82,0.007429030110086682,0.014783977984350985
2022-01-18,88.83,0.011435165648038287,0.0065270263353702385
2022-01-19,89.64,0.00907721815111668,0.006454018248502546
2022-01-20,89.75,0.001226378435661947,0.006210155767617169
2022-01-21,89.75,0.0,0.0049718580798043845
2022-01-22,89.75,0.0,0.0049718580798043845
2022-01-23,89.75,0.0,0.0049718580798043845
2022-01-24,87.74,-0.022650131630320404,0.011011908049838693
2022-01-25,89.49,0.01974899145669888,0.012774473037363279
2022-01-26,91.22,0.01914728408878755,0.014303617834062646
2022-01-27,90.7,-0.005716814162463408,0.014643049923790648
2022-01-28,91.47,0.00845369254718219,0.014845522283187161
2022-01-29,91.47,0.0,0.014845522283187161
2022-01-30,91.47,0.0,0.014845522283187161
2022-01-31,92.35,0.00957465697697571,0.009813735186885443
2022-02-01,90.24,-0.023112918895500222,0.01345793363586942
2022-02-02,91.43,0.013100864426586463,0.012253606499546287
2022-02-03,92.99,0.016918308313770575,0.013331595254943143
2022-02-04,96.86,0.040774676484977276,0.019485047739030464
2022-02-05,96.86,0.0,0.019485047739030464
2022-02-06,96.86,0.0,0.019485047739030464
2022-02-07,97.28,0.004326781242773778,0.019523335645895944
2022-02-08,96.07,-0.012516325796209812,0.017009387813871835
2022-02-09,94.95,-0.011726655163352116,0.018519484925606997
2022-02-10,96.37,0.0148445126049012,0.018319967215806494
2022-02-11,97.5,0.011657428140605455,0.010511526024384163
2022-02-12,97.5,0.0,0.010511526024384163
2022-02-13,97.5,0.0,0.010511526024384163
2022-02-14,101.66,0.04178153401495492,0.018792923734673832
2022-02-15,98.43,-0.03228827637763636,0.023086293000459734
2022-02-16,97.44,-0.010108831679533132,0.022916311145776684
2022-02-17,95.28,-0.022416878914542145,0.02418796356825933
2022-02-18,96.18,0.009401510802472049,0.02399576175548926
2022-02-19,96.18,0.0,0.02399576175548926
2022-02-20,96.18,0.0,0.02399576175548926
2022-02-21,98.95,0.02839323619905811,0.020155688461760156
2022-02-22,98.73,-0.002225820425216421,0.015826667677399063
2022-02-23,99.29,0.005656009422144404,0.015184919771198815
2022-02-24,101.29,0.019942828653203154,0.011508881016899758
2022-02-25,98.56,-0.02732218991349617,0.017804400967349386
2022-02-26,98.56,0.0,0.017804400967349386
2022-02-27,98.56,0.0,0.017804400967349386
2022-02-28,103.08,0.04483988599895458,0.0221845074285288
2022-03-01,110.93,0.07339398596640409,0.03325221403274692
2022-03-02,118.94,0.06971979252787928,0.03817548593398373
2022-03-03,115.36,-0.03056149074180861,0.04382115734615745
2022-03-04,123.86,0.07109422197327595,0.04240387250036096
2022-03-05,123.86,0.0,0.04240387250036096
2022-03-06,123.86,0.0,0.04240387250036096
2022-03-07,129.02,0.04081553559418091,0.04223787066108653
2022-03-08,133.18,0.031734165578380616,0.03818463949674843
2022-03-09,116.58,-0.13312386406507265,0.06623939116824822
2022-03-10,114.54,-0.017653625651692418,0.06551551674899872
2022-03-11,118.11,0.030692286658044615,0.05961793904162169
2022-03-12,118.11,0.0,0.05961793904162169
2022-03-13,118.11,0.0,0.05961793904162169
2022-03-14,110.39,-0.06759684359349555,0.059270245303038156
2022-03-15,105.14,-0.04872675463895833,0.05467342412652008
2022-03-16,104.61,-0.005053646035632557,0.03303050704864459
2022-03-17,113.5,0.08156368756578795,0.04924756414041465
2022-03-18,114.32,0.007198696700154454,0.04747220991313111
2022-03-19,114.32,0.0,0.04747220991313111
2022-03-20,114.32,0.0,0.04747220991313111
2022-03-21,122.29,0.06739373957966661,0.04499806093250748
2022-03-22,121.53,-0.006234127318569661,0.03722153571584782
2022-03-23,127.52,0.04811206915919598,0.036509152508553744
2022-03-24,123.98,-0.028152952768131536,0.03323071012328362
2022-03-25,122.67,-0.010622439229112702,0.03437784089314167
2022-03-26,122.67,0.0,0.03437784089314167
2022-03-27,122.67,0.0,0.03437784089314167
2022-03-28,114.5,-0.06892300005036632,0.03509638138814149
2022-03-29,112.79,-0.015047140342468842,0.035121826713057726
2022-03-30,115.59,0.024521764654350332,0.029169806379170365
2022-03-31,107.29,-0.07451399865752108,0.03709647342952052
2022-04-01,106.13,-0.010870690874923832,0.03708540073031876
2022-04-02,106.13,0.0,0.03708540073031876
2022-04-03,106.13,0.0,0.03708540073031876
2022-04-04,108.15,0.018854394625336807,0.03263096574235527
2022-04-05,106.6,-0.014435640667323677,0.032610238313718155
2022-04-06,100.81,-0.05584595466589387,0.03336471906786283
2022-04-07,99.83,-0.009768817717516365,0.02292852633909092
2022-04-08,101.26,0.014222727193429386,0.02471554662301109
2022-04-09,101.26,0.0,0.02471554662301109
2022-04-10,101.26,0.0,0.02471554662301109
2022-04-11,97.92,-0.03354064777774723,0.023591200256671045
2022-04-12,104.42,0.06427040921839045,0.03788393894456956
2022-04-13,108.49,0.03823677485195292,0.03226284500960352
2022-04-14,110.83,0.021339492953202407,0.03113004180400513
2022-04-15,110.83,0.0,0.031644009188929345
2022-04-16,110.83,0.0,0.031644009188929345
2022-04-17,110.83,0.0,0.031644009188929345
2022-04-18,110.83,0.0,0.02535405174343661
2022-04-19,105.49,-0.049381334093844355,0.02689824334806313
2022-04-20,105.05,-0.004179734402707968,0.021459425802218143
2022-04-21,107.2,0.020259821345692295,0.021244693354693558
2022-04-22,105.15,-0.01930834648799283,0.02177101789542829
2022-04-23,105.15,0.0,0.02177101789542829
2022-04-24,105.15,0.0,0.02177101789542829
2022-04-25,99.27,-0.057544491547078365,0.0283349311846815
2022-04-26,102.89,0.03581704578608847,0.029737749458358588
2022-04-27,103.3,0.003976919737874036,0.029869165612141375
2022-04-28,105.78,0.02372408951224107,0.030332291610066956
2022-04-29,108.36,0.024097551579060524,0.030616955741790682
2022-04-30,108.36,0.0,0.030616955741790682
2022-05-01,108.36,0.0,0.030616955741790682
2022-05-02,108.36,0.0,0.014975307454178452
2022-05-03,104.94,-0.0320702589583287,0.018851352619219983
2022-05-04,110.53,0.05189821906429831,0.026494244175805922
2022-05-05,112.11,0.014193554842638083,0.02588928055709583
2022-05-06,113.86,0.015489091357433593,0.025209488517959077
2022-05-07,113.86,0.0,0.025209488517959077
2022-05-08,113.86,0.0,0.025209488517959077
2022-05-09,106.67,-0.0652296668855444,0.037378484529855115
2022-05-10,102.61,-0.03880456276327371,0.03834813269369789
2022-05-11,107.7,0.04841419028822516,0.03752754409658031
2022-05-12,108.06,0.0033370442535769133,0.03688334403948099
2022-05-13,112.12,0.036883097880667785,0.03967000668082506
2022-05-14,112.12,0.0,0.03967000668082506
2022-05-15,112.12,0.0,0.03967000668082506
2022-05-16,114.86,0.024144269139562795,0.028932206684541547
2022-05-17,112.89,-0.017300102162694835,0.02343560538325333
2022-05-18,110.04,-0.02556995721708173,0.021762198607895956
2022-05-19,113.22,0.028488892552139912,0.023794970066169315
2022-05-20,113.63,0.0036147273214037893,0.019728062135383365
