"","Country","Region","Market","Rate","Date","Open","High","Low","Close","Currency"
"","Nigeria","Zamfara","Kaura Namoda","exchange_rate_unofficial","2023-04-01","460.7","464.05","457.36","460.43","NGN"
"","Nigeria","Abia","Aba","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Gombi","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Jimeta Grain","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Madagali","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Michika","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Mubi","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Mubi North","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Adamawa","Ngalang","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Abba Gamaram","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Baga Road","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Bama","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Banki","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Biu","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
"","Nigeria","Borno","Bolori Stores","exchange_rate_unofficial","2023-05-01","463.68","466.94","460.41","460.71","NGN"
