date,stability_index,avg_sentiment
2021-08-09,0.097529411764705948,-1.7691493951290937
2021-08-10,0.47069597069597036,-1.6901762490448777
2021-08-11,0.42543933054393274,-2.0112641760788792
2021-08-12,0.20023319082782753,-2.1788154967752429
2021-08-13,0.54251443802754218,-1.5697877631578037
2021-08-14,0.22630522088353477,-2.3308302055353654
2021-08-15,0.0326659038901599,-2.1828399964867748
2021-08-16,-0.76125776397515432,-3.199633596022784
2021-08-17,0.40088222320247008,-2.4181536046731757
2021-08-18,0.38396984924623123,-1.8990125904924595
2021-08-19,0.10570761014686234,-2.5395924990077519
2021-08-20,0.42244962216624693,-2.0986196617126884
2021-08-21,0.10146883684001635,-2.0634887856711015
2021-08-22,0.1692991115498515,-1.9656198354393932
2021-08-23,0.38798206278026887,-2.2965165624424135
2021-08-24,-0.30637533672553086,-2.6706590145496958
2021-08-25,-0.25261163734776665,-2.6155199013150852
2021-08-26,-0.2162014757779909,-2.92260161062445
2021-08-27,0.61416004540295077,-1.9848218852597552
2021-08-28,0.45087253414264017,-1.9397159741426859
2021-08-29,0.15435684647302905,-1.9312057910097624
2021-08-30,-0.202999091184489,-2.6283592726244804
2021-08-31,0.13844458438287166,-2.2588976520171924
2021-09-01,0.30230966638152268,-1.8836775807633188
2021-09-02,-0.19851075565361254,-2.5289320214759909
2021-09-03,0.66941217881027615,-1.7828917000554152
2021-09-04,-0.37479372937293665,-2.2497740513883486
2021-09-05,-0.25524166099387335,-1.859712036598332
2021-09-06,-0.20018951358180695,-2.0716360356940275
2021-09-07,0.31763216207660738,-1.6960088097673953
2021-09-08,0.24765691564896286,-2.0315968364646628
2021-09-09,0.39460992907801357,-1.8104505697414472
2021-09-10,-0.0068502824858754641,-1.9133804085796271
2021-09-11,0.0668475802804162,-1.7793956392492665
2021-09-12,0.13438515081206526,-1.4273004403387126
2021-09-13,-0.26722365038560475,-2.7850315620628359
2021-09-14,-0.44780405405405543,-2.828126664305163
2021-09-15,-0.072724230254350861,-2.2177539742286019
2021-09-16,0.014482970236269019,-2.5241206871882653
2021-09-17,0.12579541566883351,-2.0055861769442145
2021-09-18,-0.14186524239934212,-2.3041036830654664
2021-09-19,-0.1308400884303611,-2.2214910011191615
2021-09-20,0.51795359452263212,-2.0214712427526509
2021-09-21,0.48692924363889972,-2.0092729315023261
2021-09-22,0.422456747404844,-2.2638855957866815
2021-09-23,0.47165932452276116,-2.2354100543936455
2021-09-24,0.11286245353159877,-2.0183898974938175
2021-09-25,0.073788647900323079,-2.069395864787599
2021-09-26,-0.049130280440184596,-1.5297702468031877
2021-09-27,-0.23607503607503572,-2.9551648319904857
2021-09-28,-0.64963727678571348,-2.9917114621928742
2021-09-29,0.0061584373304396957,-1.9939056341416039
2021-09-30,-0.21193097292472438,-2.0478822094302811
2021-10-01,-0.0045594789166955186,-1.8257392865945372
2021-10-02,-0.011853720050441718,-1.7727759768216598
2021-10-03,-0.19195998517969626,-2.1530128779506419
2021-10-04,0.22930321349029592,-2.0292680902361031
2021-10-05,0.82613524991832632,-1.4356202171028398
2021-10-06,0.18701044386423016,-1.8808772672888339
2021-10-07,0.14707053469852127,-2.3216474381497068
2021-10-08,0.49945756222080417,-2.0647803646320861
2021-10-09,0.45563099041533572,-1.8544633547257443
2021-10-10,-0.06180098684210561,-2.1920827937417879
2021-10-11,0.38345864661654128,-1.8428633873219176
2021-10-12,0.3961300813008124,-1.8996193657737126
2021-10-13,0.6341291704928077,-1.6286456361763106
2021-10-14,0.49794921875,-1.4627921430596929
2021-10-15,0.63105788423153664,-1.1487282608926614
2021-10-16,0.4933460076045626,-1.0117645514231577
2021-10-17,-0.21583986074847639,-1.654802126856906
2021-10-18,-0.01227781435154706,-2.1737360543979389
2021-10-19,-0.12149071925754062,-2.222697907857015
2021-10-20,-0.40130106687483807,-2.8249778786545878
2021-10-21,-0.0980870529525924,-2.9347088304432876
2021-10-22,0.011056511056511287,-2.6325403656393878
2021-10-23,-0.072680207088809068,-2.3001641304404625
2021-10-24,-0.097847358121331052,-2.3394434102347148
2021-10-25,-0.0765699596033789,-2.2382216288763113
2021-10-26,0.097442070418296556,-2.2833454898001122
2021-10-27,0.46115702479338738,-1.8393966795667716
2021-10-28,0.42300796812749009,-1.5810989741517751
2021-10-29,0.59992351816443579,-1.1768423747219487
2021-10-30,0.022329317269076832,-1.2060568531874845
2021-10-31,0.33671433322248079,-0.95103305378409364
2021-11-01,0.27806932296728243,-1.6386604457912792
2021-11-02,0.21728925619834738,-2.3476870750684595
2021-11-03,0.22016054337758539,-2.1098221307584013
2021-11-04,0.31013289036544878,-1.7220521327046314
2021-11-05,0.33818181818181814,-1.8512420783609596
2021-11-06,0.32966874699951987,-1.7371987007702203
2021-11-07,0.73503727369542182,-1.7780807432127952
2021-11-08,0.4356930902924967,-1.9618554989195678
2021-11-09,0.046156596353235657,-2.2866446717196229
2021-11-10,0.084501061571125469,-1.3473184026890057
2021-11-11,0.054197255027129909,-1.6172691505460559
2021-11-12,0.56265420560747614,-1.2612968864826466
2021-11-13,-0.019118236472946304,-1.6683209330760542
2021-11-14,-0.44767533490937783,-1.7427340069030461
2021-11-15,0.050902061855670366,-1.8497066356621583
2021-11-16,0.01513292433537832,-2.7534240137729826
2021-11-17,0.091834916864607319,-2.3149012791455834
2021-11-18,0.51883304448295819,-2.3554384852151458
2021-11-19,0.645376152245021,-1.7132874639009741
2021-11-20,0.511632653061223,-1.4142487479063779
2021-11-21,-0.20897524071526852,-2.077508286505259
2021-11-22,0.4338465622511285,-1.6230261616653123
2021-11-23,0.40041916167664637,-1.9922459187581532
2021-11-24,0.36174845628859337,-2.1924050256660941
2021-11-25,0.44217228464419545,-1.8024611265234554
2021-11-26,0.3431947840260795,-1.6383098288673545
2021-11-27,0.16654326700601585,-2.3051366627649537
2021-11-28,-0.31159224176815481,-1.791563681717157
2021-11-29,0.02918209357118795,-2.2405531362830637
2021-11-30,0.20028418061256792,-2.2178112041753977
2021-12-01,0.28902941985152575,-2.1935190121969637
2021-12-02,0.51776664702416075,-1.8097019845254145
2021-12-03,-0.0750922509225096,-2.5082878421824537
2021-12-04,0.0050362610797745067,-2.0256658458647552
2021-12-05,0.52306489444878723,-1.4754096431769663
2021-12-06,0.72073555166374714,-1.6895820863146609
2021-12-07,0.47839821314614039,-2.04916384781609
2021-12-08,0.15198675496688718,-2.2995907269697353
2021-12-09,-0.19990387696251183,-2.3537473909667419
2021-12-10,-0.078301886792453007,-1.8516387660597289
2021-12-11,-0.14991289198606234,-1.8013459730237169
2021-12-12,-0.140234702430847,-2.0939499469851768
2021-12-13,0.39714611872146011,-1.4332840183014954
2021-12-14,-0.0019950124688276555,-1.6989113875217172
2021-12-15,0.075075711689884972,-1.8556663501072113
2021-12-16,0.14757901815736435,-1.7524219431591195
2021-12-17,0.40211681693453505,-1.249011563222028
2021-12-18,-0.0060317460317462629,-1.6394181288023724
2021-12-19,-0.15047579644187062,-1.7228159889037884
2021-12-20,0.17279005524861832,-2.0411561270422993
2021-12-21,-0.073179817135116912,-2.0533747234076647
2021-12-22,0.38208505833647033,-1.2391578515712345
2021-12-23,0.18694729395118467,-1.4076125745381081
2021-12-24,0.12434901781635442,-1.5982609967556818
2021-12-25,0.65014052838673464,-0.59847489115000552
2021-12-26,0.15359749739311807,-1.3698730067320291
2021-12-27,0.13551532033426167,-1.7020406760948645
2021-12-28,-0.1908412764193948,-2.3833129041715
2021-12-29,0.38025252525252506,-1.938891976389987
2021-12-30,0.24038972542072631,-1.7980212202612302
2021-12-31,0.074747474747474743,-1.4692232537822087
2022-01-01,0.49269487750556679,-1.3281324711833518
2022-01-02,-0.24641856742697116,-1.9176365962749018
2022-01-03,0.20281690140845049,-1.8159745256899595
2022-01-04,0.20233091325945729,-1.4055298797777829
2022-01-05,0.38757926146960031,-2.1393365786670824
2022-01-06,0.12126482213438725,-2.1272334319916859
2022-01-07,-0.17064902852418365,-2.150559163450227
2022-01-08,-0.20265957446808475,-2.5670288403004378
2022-01-09,-0.47916952642415961,-2.3900968354345156
2022-01-10,-0.007951441578149164,-1.6060963010513736
2022-01-11,0.20688473520249256,-1.200041331128934
2022-01-12,0.38204419889502766,-1.4953649717683573
2022-01-13,0.54177404854659728,-1.5884332680477553
2022-01-14,0.36998035363457571,-1.7205143821133828
2022-01-15,0.4748307447232179,-0.92955255197855247
2022-01-16,0.62255639097744253,-0.97554983880887081
2022-01-17,0.17396275726886548,-1.6018878879197742
2022-01-18,0.16754690757470447,-1.7487743355458067
2022-01-19,0.17955801104972333,-2.1126051803327663
2022-01-20,0.646668854611092,-1.5917923029752097
2022-01-21,0.1683281412253374,-2.0930261113996829
2022-01-22,-0.0097423887587820834,-1.9056201552611616
2022-01-23,-0.037235996326905087,-1.7737757777356882
2022-01-24,-0.10904847396768411,-1.9781173732288622
2022-01-25,-0.070379746835443582,-2.3938530506461042
2022-01-26,0.47898215465961624,-1.4922893759592222
2022-01-27,0.84983461962513918,-1.1318137750288326
2022-01-28,0.45251716247139595,-1.3556055466471346
2022-01-29,0.072622779519330966,-1.711145434922285
2022-01-30,-0.35271178843567919,-2.1674151913794915
2022-01-31,0.026356852103120092,-1.7901047327001158
2022-02-01,0.11953204476093544,-2.0278203314325962
2022-02-02,0.32867372353673796,-1.7592506981711171
2022-02-03,0.14871089721553837,-1.6995364834252515
2022-02-04,0.48127946127946325,-1.6613699265649726
2022-02-05,0.19085278704144856,-1.4241176664027939
2022-02-06,0.56363636363636171,-1.4956913502460458
2022-02-07,0.24222815210140203,-1.8961680464559105
2022-02-08,0.17276874821785057,-1.8938080273985995
2022-02-09,0.12097254383063172,-1.6793514211714879
2022-02-10,-0.053729903536977583,-2.0719840133989278
2022-02-11,0.11212466742683343,-1.7318975822004781
2022-02-12,0.69497400346620519,-0.88598191422619288
2022-02-13,0.4364459266317301,-1.3841758228463596
2022-02-14,0.24019933554817272,-1.7325517997289706
2022-02-15,0.3619605219136845,-1.8071843590438144
2022-02-16,0.17975855130784715,-2.2040390242934498
2022-02-17,0.17765751836103646,-2.0538428332541652
2022-02-18,0.19548810500410177,-1.5320598160920893
2022-02-19,0.42413308341143391,-1.1925314011737427
2022-02-20,0.321387059279349,-1.090794809839944
2022-02-21,0.33319783197831965,-1.4237041914167186
2022-02-22,0.40794768611670057,-1.3758716637033903
2022-02-23,0.46985778702740322,-1.1977802805398423
2022-02-24,0.28230059327620322,-1.7546284721565375
2022-02-25,0.681229889166963,-0.85609729491610786
2022-02-26,0.35827017387427529,-1.3618273626025281
2022-02-27,-0.10819539765845733,-1.4540278501320363
2022-02-28,0.21563610518834317,-1.4709095988006042
2022-03-01,0.51591207349081347,-1.3333537005367979
2022-03-02,0.72334244702665629,-1.3709658028879941
2022-03-03,0.552166193181818,-1.7072481539269417
2022-03-04,0.6453201970443343,-1.5158653666096265
2022-03-05,0.53968095712861286,-0.60092452389469364
2022-03-06,0.65821917808219121,-0.59430304797783284
2022-03-07,0.69615519049283547,-1.5708283338801903
2022-03-08,0.1728361784965555,-1.6312813335159115
2022-03-09,-0.21800662451069011,-1.9843383081303834
2022-03-10,-0.017004189944134256,-1.6641871094280154
2022-03-11,0.0054446460980034361,-1.7817325228325902
2022-03-12,0.34362477231329669,-1.5593914623912344
2022-03-13,0.22073696589572639,-1.3970504012314915
2022-03-14,0.234281842818428,-1.227685822322806
2022-03-15,0.12123636363636336,-1.4338916348831754
2022-03-16,0.028750000000000053,0.0059259408146025983
2022-03-17,0.71699497875627616,-0.94419489531682943
2022-03-18,0.7191839420862125,-1.3688671637702958
2022-03-19,0.53944723618090484,-1.0055222168461628
2022-03-20,0.52197754749568259,-0.94002771857122425
2022-03-21,0.296026490066224,-1.5002310682050295
2022-03-22,0.25357377049180252,-1.7235438655670763
2022-03-23,0.65013927576601793,-1.2761513435727918
2022-03-24,0.75470425988354328,-1.0520118584385538
2022-03-25,0.51595006934812793,-1.4740554904982466
2022-03-26,0.0820164808531263,-0.83240454118902008
2022-03-27,0.012534381139489188,-1.7252497987810116
2022-03-28,0.023299965481532278,-1.9667281815655919
2022-03-29,-0.19758316747227767,-2.7525760736316176
2022-03-30,-0.11373274991585329,-2.2973498309222835
2022-03-31,0.49868421052631551,-1.6101823824898116
2022-04-01,-0.060285913528591466,-2.0880941000310291
2022-04-02,0.13411426222770204,-2.4535283406806849
2022-04-03,-0.18220551378446137,-2.0376355503205215
2022-04-04,-0.12227403156384464,-2.1305474786389018
2022-04-05,0.036509117975437239,-2.2328167151994105
2022-04-06,0.16018867924528257,-1.7960638280321914
2022-04-07,-0.02498400511836215,-2.34462202664008
2022-04-08,0.089946277820414755,-1.9717355601604503
2022-04-09,0.43312883435582789,-1.3429679876488887
2022-04-10,0.10345098039215694,-1.1946604051172496
2022-04-11,0.12475742428697416,-1.1728158653274507
2022-04-12,0.42483582089552213,-1.2859951285941504
2022-04-13,-0.11454066705675883,-2.0142102912140394
2022-04-14,0.2467669172932333,-1.9934310554731143
2022-04-15,0.23223226703755262,-1.5936326154142939
2022-04-16,0.50219318712085748,-1.7105121740411819
2022-04-17,0.074167987321712023,-1.9191554021573012
2022-04-18,0.36746093749999953,-2.0629493842583888
2022-04-19,0.36443650535888256,-1.9341762883619795
2022-04-20,0.25428468985299363,-1.9829489958590616
2022-04-21,0.38594202898550667,-1.804425668559712
2022-04-22,0.68338809784592991,-1.0563457486412569
2022-04-23,0.11865364850976359,-1.3835860644169184
2022-04-24,0.29687712152070567,-1.1741356393645679
2022-04-25,0.43930921052631544,-1.3412014662442673
2022-04-26,0.25927531743573845,-1.4088948302797462
2022-04-27,0.30417412045319064,-1.1132562545081255
2022-04-28,0.016961789375582029,-1.9875933867707056
2022-04-29,0.50153316645807344,-1.213377611599876
2022-04-30,0.71248322147650955,-1.0666668502559646
2022-05-01,0.91224171539961108,-0.50673501611444227
2022-05-02,0.91443806398687266,-0.98923718418743389
2022-05-03,0.71757850437034565,-1.0728808548585584
2022-05-04,0.46353011687144074,-1.377421271848688
2022-05-05,0.6750997340425543,-0.92133321980296345
2022-05-06,0.7206039635105399,-0.89307202906460026
2022-05-07,0.72402826855123736,-0.89839250181081176
2022-05-08,0.48383415747432523,-1.0821869022874266
2022-05-09,-0.0047424623115583254,-1.3667885737467864
2022-05-10,0.30844196151458758,-1.066566764036212
2022-05-11,0.54727449707981912,-1.24885531502285
2022-05-12,0.46793708408953316,-1.5763396574752753
2022-05-13,0.097879140034863532,-2.2848577632202196
2022-05-14,-0.059955257270693479,-2.2829862349088268
2022-05-15,-0.17511111111111111,-2.05958743002887
2022-05-16,-0.28955262477372595,-2.5559978490134312
2022-05-17,-0.068950563746747753,-2.4912839382721894
2022-05-18,0.11523178807946996,-1.7433903030179714
2022-05-19,0.019665605095541883,-1.9055861305024986
2022-05-20,0.14223880597014915,-1.7120199240320439
2022-05-21,0.27198306280875123,-1.2128815460843434
2022-05-22,0.273025516403403,-0.8991516226030537
2022-05-23,0.090151740553406454,-1.9052590530172313
2022-05-24,0.060062305295950136,-1.9115916942609843
2022-05-25,-0.030370154473914071,-1.823743720899522
2022-05-26,0.12157131125102648,-1.6045080054629919
2022-05-27,0.18554729011689686,-1.3246647051428024
2022-05-28,0.00293345008756574,-1.2494633508936928
2022-05-29,0.10314830157415096,-0.94322466560161877
2022-05-30,0.45285760413303167,-1.572699666317479
2022-05-31,0.44914917753828654,-1.6589815723871786
2022-06-01,0.27074401008827215,-1.355712256342158
2022-06-02,0.43628834355828222,-1.1188527176960525
2022-06-03,0.73209355828220934,-0.82946554894687508
2022-06-04,0.75806210250654638,-0.74697091445399422
2022-06-05,-0.015709156193896359,-1.8373647229112324
2022-06-06,-0.51511177987962165,-2.9721944574383379
2022-06-07,-0.1522187004754357,-1.9559237091153885
2022-06-08,0.29917269906928645,-1.0963329134095869
2022-06-09,-0.27602040816326562,-1.5113197704090988
2022-06-10,-0.11953416149068358,-1.8177625464260192
2022-06-11,-0.0068482178614333788,-1.8589566859661837
2022-06-12,0.377989778534922,-1.2894306594377802
2022-06-13,-0.0089655172413792734,-1.7188149948142575
2022-06-14,0.013988964621876144,-1.8667248250119279
2022-06-15,0.072852348993288185,-2.0975268810018166
